Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-0.7380000353,7.765950203,8.756999969
-0.5080500245,7.420950413,9.945000648
-0.1630500108,6.732000351,7.263000488
-0.8910000324,7.459050179,8.37405014
0.3720000088,6.424950123,9.637950897
1.444950104,6.732000351,9.637950897
1.444950104,6.616950512,10.1749506
0.7170000076,6.234000206,9.906000137
0.9090000391,5.314050198,9.600000381
0.6790500283,5.926950455,10.02105045
4.012050152,6.885000229,10.21305084
2.671050072,6.234000206,9.37005043
2.25,6.463050365,9.600000381
2.901000023,6.577950478,8.986950874
2.938950062,6.693000317,7.531050205
2.632950068,7.075950146,8.29695034
4.050000191,6.885000229,7.378050327
4.242000103,7.000050545,6.957000256
4.585950375,7.075950146,5.974050522
4.203000069,7.34400034,6.190050125
4.279950142,7.34400034,6.568050385
4.43295002,7.306050301,5.505000114
4.357050419,7.34400034,5.59305048
4.624950409,7.68900013,5.272050381
4.242000103,7.68900013,4.944000244
4.663050175,7.573950291,4.735949993
4.126950264,7.765950203,4.485000134
4.050000191,8.149050713,4.402950287
3.781950235,8.187000275,4.15500021
3.705000162,8.187000275,3.978000164
3.628950119,8.149050713,4.000950336
3.514050245,8.149050713,4.027050018
2.938950062,8.494050026,3.976050138
3.246000051,8.187000275,4.012050152
2.785950184,8.416950226,4.045050144
2.785950184,8.532000542,3.877050161
2.632950068,8.723999977,3.768000126
2.556000233,8.877000809,3.463950157
2.709000111,8.723999977,3.199950218
3.054000139,8.494050026,3.567000151
3.169050217,8.569950104,3.613950253
3.436950207,8.187000275,3.736050129
3.667050123,8.187000275,4.003050327
3.475050211,8.226000786,4.030050278
3.322050095,8.379000664,4.038000107
3.361050129,8.455050468,3.900000095
2.785950184,8.455050468,3.790050268
2.901000023,8.532000542,3.726000071
2.671050072,8.838000298,3.387000084
2.748000145,8.914950371,1.03395009
2.748000145,8.761950493,1.225950003
2.785950184,8.569950104,2.788950205
2.364000082,8.761950493,3.387000084
2.632950068,8.761950493,2.523000002
3.169050217,8.569950104,3.582000256
2.058000088,8.914950371,3.385950089
2.403000116,8.532000542,3.457950115
2.479050159,8.647050858,3.667950153
2.440950155,8.877000809,3.556950092
