Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-0.7759500146,1.215000033,9.733950615
-0.5080500245,1.368000031,9.73800087
-0.8520000577,1.483050108,9.768000603
-1.006049991,1.560000062,9.757950783
-0.5460000038,1.597950101,9.711000443
-0.7380000353,1.368000031,9.748950005
-0.8520000577,1.483050108,9.742050171
0.1429500133,0.9850500226,9.729000092
0.1429500133,-0.5839500427,11.10300064
-0.3930000067,-0.201000005,14.77095032
-0.201000005,0.7549500465,12.47295094
0.5640000105,0.9850500226,11.82105064
0.7939500213,-0.1249500066,12.81705093
-0.2779500186,-1.159050107,14.69505024
0.06599999964,-1.04400003,14.96295071
0.4489500225,-0.08595000207,13.66005039
0.1429500133,0.3340500295,13.20105076
-0.04800000042,0.4489500225,13.35405064
-0.3930000067,0.7939500213,13.85205078
-0.5080500245,0.7939500213,13.50705051
-0.3540000021,0.6790500283,12.89400101
-0.3160500228,0.6019500494,12.47595024
0.02805000171,0.6019500494,9.835050583
-0.1249500066,0.6400500536,9.847950935
-0.3930000067,0.6790500283,9.889950752
-0.1630500108,0.9090000391,9.876000404
-0.1630500108,1.177050114,9.822000504
-0.3160500228,0.8700000644,9.835050583
-0.3930000067,0.8700000644,9.786000252
-0.2779500186,0.9090000391,9.7999506
-0.4309500158,0.7170000076,9.778050423
-0.46905002,0.8320500255,9.775950432
-0.04800000042,0.6019500494,9.793950081
-0.8520000577,0.4110000134,9.870000839
-0.6610500216,0.1039500013,9.862050056
-0.6229500175,-0.3160500228,9.828000069
-1.734000087,-0.7380000353,9.817050934
-1.236000061,-0.5460000038,11.12505054
-1.350000024,-0.6229500175,10.93005085
-2.0400002,-0.5460000038,11.25000095
-1.84800005,0.06599999964,11.49900055
-1.159050107,0.3340500295,9.73500061
-1.081950068,0.06599999964,9.742950439
-1.963050127,0.06599999964,9.73500061
-1.618950129,0.1039500013,9.67095089
-1.84800005,-0.08595000207,9.661050797
-1.657050133,0.1039500013,9.655950546
-0.9289500713,0.1810500026,9.667050362
-1.2739501,0.4489500225,9.727050781
-1.504050016,0.6790500283,9.787050247
-1.197000027,0.7939500213,9.793950081
-1.2739501,1.024049997,9.79695034
-1.465050101,1.177050114,9.745950699
-0.8520000577,1.368000031,9.772950172
-0.9670500755,1.368000031,9.715950012
-1.542000055,1.138050079,9.700050354
-1.159050107,1.483050108,9.708000183
-0.8910000324,1.67505002,9.688950539
-1.465050101,1.789950132,9.688950539
-1.159050107,1.67505002,9.669000626
-0.7759500146,1.522050023,9.694950104
-0.6990000606,1.750950098,9.61605072
-0.4309500158,1.252950072,9.676950455
-0.1630500108,1.252950072,9.730050087
0.3340500295,1.597950101,9.748950005
0.3340500295,1.636050105,11.14500046
0.5640000105,1.483050108,11.67105103
-0.6610500216,1.252950072,10.55700016
-0.7380000353,1.368000031,9.768000603
0.1810500026,1.099950075,9.757950783
1.522050023,0.7549500465,12.22305012
