Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-6.139050484,6.922950268,0.3499500155
-6.139050484,6.96105051,0.3400500119
-6.331050396,6.922950268,0.3040500283
-6.44505024,6.922950268,0.2970000207
-6.484050274,6.885000229,0.3390000165
-6.44505024,6.885000229,0.3030000031
-6.253950119,6.922950268,0.2730000019
-6.253950119,6.922950268,0.2760000229
-6.714000225,6.808050156,0.2770500183
-6.369000435,6.885000229,0.2170500159
-6.139050484,6.922950268,0.2460000068
-6.369000435,6.808050156,0.3499500155
-6.44505024,6.922950268,0.2790000141
-6.253950119,7.000050545,0.2939999998
-6.484050274,6.922950268,0.2370000184
-6.44505024,6.846000195,0.2080500126
-6.369000435,6.885000229,0.2700000107
-6.292050362,6.846000195,0.2820000052
-6.331050396,6.846000195,0.2740500271
-6.484050274,6.808050156,0.3270000219
-6.484050274,6.732000351,0.255000025
-6.331050396,6.885000229,0.3160500228
-6.331050396,6.885000229,0.3180000186
-6.406950474,6.808050156,0.292050004
-6.790050507,6.76995039,0.2620500028
-6.100950241,6.922950268,0.2610000074
-6.253950119,6.885000229,0.3300000131
-6.559950352,6.808050156,0.283950001
-6.522000313,6.732000351,0.3259500265
-6.637050152,6.732000351,0.2959500253
-6.522000313,6.732000351,0.2890500128
-6.484050274,6.846000195,0.2790000141
-6.598950386,6.808050156,0.2179500163
-6.21600008,6.808050156,0.2470500171
-6.44505024,6.76995039,0.286950022
-6.369000435,6.76995039,0.3150000274
-6.484050274,6.922950268,0.310950011
-6.522000313,6.885000229,0.2820000052
-6.522000313,6.885000229,0.2230500132
-6.637050152,6.76995039,0.1810500026
-6.484050274,6.808050156,0.2490000129
-6.253950119,6.76995039,0.2460000068
-6.751950264,6.76995039,0.2610000074
-6.406950474,6.922950268,0.2700000107
-6.331050396,6.96105051,0.2520000041
-6.484050274,6.808050156,0.2350500077
-6.292050362,6.922950268,0.3070500195
-6.406950474,6.808050156,0.2569500208
-6.44505024,6.922950268,0.324000001
-6.44505024,6.885000229,0.2590500116
-6.522000313,6.885000229,0.2560500205
-6.559950352,6.808050156,0.2569500208
-6.559950352,6.885000229,0.2200500071
-6.559950352,6.616950512,0.2170500159
-6.44505024,6.922950268,0.2569500208
-6.292050362,6.885000229,0.2299500108
-6.484050274,6.922950268,0.2989500165
-6.177000523,7.038000107,0.2800500095
-6.21600008,6.885000229,0.2380500138
-6.867000103,6.922950268,0.2790000141
-6.100950241,7.000050545,0.2620500028
-6.253950119,7.038000107,0.2830500007
-6.21600008,7.000050545,0.2260500044
-6.292050362,6.922950268,0.2419500053
-6.484050274,6.922950268,0.2430000156
-6.21600008,6.885000229,0.2430000156
-6.369000435,6.922950268,0.2329500169
-6.484050274,6.808050156,0.2110500038
-6.292050362,7.000050545,0.2500500083
-6.331050396,7.000050545,0.3079500198
-6.44505024,6.885000229,0.3090000153
-6.484050274,6.96105051,0.286950022
-6.253950119,7.11495018,0.3060000241
-6.369000435,6.922950268,0.2290500104
-6.369000435,6.846000195,0.2490000129
-6.406950474,6.96105051,0.3040500283
-6.406950474,6.808050156,0.3030000031
-6.44505024,6.808050156,0.268050015
-6.44505024,6.885000229,0.2260500044
-6.139050484,6.846000195,0.2670000196
-6.331050396,6.922950268,0.2689500153
-6.331050396,6.922950268,0.3010500073
-6.292050362,6.885000229,0.2580000162
-6.21600008,6.96105051,0.2800500095
-6.44505024,6.922950268,0.2470500171
-6.253950119,6.808050156,0.2629500031
-6.598950386,6.846000195,0.2809500098
-6.484050274,6.885000229,0.2749500275
-6.44505024,6.76995039,0.2830500007
-6.598950386,6.732000351,0.3319500089
-6.44505024,6.808050156,0.3210000098
-6.331050396,6.922950268,0.3250500262
-6.331050396,6.922950268,0.3220500052
-6.21600008,6.808050156,0.2790000141
-6.331050396,7.000050545,0.3300000131
-6.253950119,7.000050545,0.283950001
-5.718000412,7.11495018,0.2460000068
-6.943950176,6.655050278,0.3390000165
-6.598950386,6.655050278,0.2929500043
-6.253950119,6.922950268,0.2629500031
-6.484050274,6.732000351,0.3310500085
-6.867000103,6.540000439,0.2530499995
-6.751950264,6.76995039,0.2290500104
-6.331050396,6.922950268,0.2340000123
-6.331050396,6.922950268,0.2340000123
-6.484050274,6.732000351,0.259950012
-6.331050396,6.885000229,0.2479500175
-6.253950119,6.922950268,0.3139500022
-6.406950474,6.846000195,0.319050014
-6.598950386,6.808050156,0.3180000186
-6.369000435,6.846000195,0.3130500019
-6.484050274,6.846000195,0.2700000107
-6.598950386,6.846000195,0.2639999986
-6.522000313,6.655050278,0.3259500265
-6.331050396,6.846000195,0.295050025
-6.253950119,6.922950268,0.244050011
-6.369000435,6.885000229,0.3180000186
-6.331050396,6.922950268,0.2779500186
-6.331050396,6.885000229,0.2830500007
-6.484050274,6.808050156,0.2470500171
-6.44505024,6.846000195,0.2419500053
-6.331050396,6.76995039,0.2939999998
-6.44505024,6.885000229,0.2740500271
-6.522000313,6.808050156,0.3270000219
-6.44505024,6.76995039,0.2509500086
-6.44505024,6.846000195,0.2350500077
-6.44505024,6.922950268,0.286950022
-6.369000435,6.922950268,0.2779500186
-6.369000435,6.808050156,0.2590500116
-6.253950119,6.885000229,0.2310000062
-6.369000435,6.885000229,0.2980500162
-6.522000313,6.76995039,0.2569500208
-6.484050274,6.922950268,0.2290500104
-6.44505024,6.885000229,0.2290500104
-6.44505024,6.846000195,0.2290500104
-6.675000191,6.732000351,0.2460000068
-6.522000313,6.808050156,0.259950012
-6.559950352,6.808050156,0.2539499998
-6.484050274,6.846000195,0.2370000184
-6.139050484,6.885000229,0.2860500216
-6.253950119,6.922950268,0.2890500128
-6.253950119,6.808050156,0.2260500044
-6.369000435,6.76995039,0.2760000229
-6.369000435,6.808050156,0.292050004
-6.484050274,6.808050156,0.2880000174
-6.522000313,6.655050278,0.3070500195
-6.484050274,6.885000229,0.3139500022
-6.637050152,6.846000195,0.3060000241
-6.522000313,6.732000351,0.2670000196
-6.44505024,6.808050156,0.2710500062
-6.292050362,6.808050156,0.2590500116
-6.292050362,6.808050156,0.2419500053
-6.292050362,6.846000195,0.2380500138
-6.253950119,6.922950268,0.319050014
-6.406950474,6.732000351,0.2710500062
-6.44505024,6.732000351,0.2890500128
-6.44505024,6.808050156,0.2400000095
-6.406950474,6.808050156,0.241050005
-6.637050152,6.76995039,0.2719500065
-6.44505024,6.732000351,0.2989500165
-6.44505024,6.732000351,0.2959500253
-6.44505024,6.732000351,0.283950001
-6.44505024,6.885000229,0.2939999998
-6.139050484,7.038000107,0.3070500195
-6.253950119,7.038000107,0.3229500055
-5.986050129,6.922950268,0.3439500034
-6.598950386,6.885000229,0.3439500034
-6.024000168,7.000050545,0.2790000141
-6.21600008,7.038000107,0.2749500275
-6.522000313,6.808050156,0.3139500022
-6.44505024,6.885000229,0.3319500089
-6.44505024,6.922950268,0.2730000019
-6.484050274,6.76995039,0.3079500198
-6.598950386,6.76995039,0.3049500287
-6.253950119,6.808050156,0.3340500295
-6.331050396,6.885000229,0.2650500238
-6.406950474,6.922950268,0.3210000098
-6.253950119,6.885000229,0.2959500253
-6.406950474,6.885000229,0.2860500216
-6.369000435,6.96105051,0.3340500295
