Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-0.1249500066,2.058000088,10.52505016
-0.5460000038,2.479050159,11.08095074
-0.5839500427,2.671050072,11.48895073
0.2190000117,2.671050072,11.80395031
0.3720000088,2.556000233,11.48700047
-0.04800000042,2.709000111,10.8169508
-0.1630500108,2.824050188,9.4249506
-0.3930000067,3.436950207,9.352050781
0.6409500241,2.977050066,9.388050079
0.4489500225,1.291950107,9.508050919
0.3340500295,0.4110000134,15.80595112
-0.01005000062,0.5640000105,14.425951
0.2580000162,0.8700000644,13.20105076
0.8320500255,0.6790500283,13.16205025
0.1429500133,1.291950107,11.17005062
-1.389000058,1.713000059,11.09400082
0.4489500225,1.866000056,11.22405052
0.8700000644,1.252950072,11.83095074
-0.1630500108,1.828050137,12.61995029
-0.1249500066,2.440950155,12.17400074
-0.4309500158,2.479050159,11.38005066
-0.2779500186,2.556000233,11.89695072
0.2580000162,2.824050188,11.23695087
0.7170000076,2.901000023,10.52505016
0.5640000105,2.671050072,10.55505085
0.4489500225,2.709000111,9.61095047
-0.5460000038,2.326050043,9.487950325
0.3720000088,3.207000256,9.439949989
1.215000033,2.709000111,10.25295067
1.062000036,1.062000036,11.47605038
0.02805000171,1.67505002,12.51705074
0.1039500013,1.330050111,11.94900036
0.6790500283,1.444950104,11.38395023
1.522050023,1.444950104,11.14695072
3.091950178,1.099950075,12.39600086
2.824050188,0.7170000076,12.28095055
1.94295013,1.215000033,12.43395042
1.099950075,2.518050194,12.54900074
0.5260500312,2.785950184,11.74500084
0.1039500013,2.518050194,12.66405106
0.1429500133,2.287950039,12.20505047
0.1039500013,2.095950127,12.85605049
-0.2779500186,2.211000204,12.66405106
-0.2400000095,2.173050165,13.6990509
-0.6229500175,2.518050194,12.83295059
-0.4309500158,2.326050043,9.643050194
-0.4309500158,2.326050043,9.634950638
-0.7380000353,3.207000256,9.555000305
0.9850500226,2.632050037,9.537000656
0.4110000134,1.099950075,10.32795048
-0.5080500245,0.2190000117,16.5720005
-0.1249500066,0.7549500465,14.65605068
-0.8910000324,0.7549500465,11.3230505
-1.006049991,0.6790500283,11.40000057
-1.081950068,1.024049997,11.89800072
-0.6229500175,0.9469500184,11.55300045
-0.6610500216,0.4489500225,11.50200081
-0.9289500713,0.7170000076,9.771000862
-0.5080500245,1.444950104,9.757950783
-0.6610500216,2.020050049,9.724050522
-0.5460000038,2.248950005,10.42200089
0.2580000162,2.74695015,12.5880003
0.3340500295,2.977050066,12.24300098
-0.04800000042,2.785950184,12.43395042
-0.5080500245,2.977050066,12.5880003
-1.04400003,2.785950184,11.28705025
-0.7380000353,3.169050217,9.523950577
0.1810500026,3.28395009,9.558000565
0.2190000117,3.244950056,9.730950356
-0.6610500216,3.360000134,9.790050507
0.8320500255,3.322050095,9.53895092
1.024049997,2.74695015,11.66205025
0.3720000088,2.248950005,14.15805054
0.6790500283,2.095950127,12.90495014
-0.01005000062,1.252950072,10.64595032
-0.04800000042,0.9850500226,11.7829504
0.8320500255,0.7549500465,12.24300098
1.330050111,0.9090000391,12.35805035
2.095950127,1.138050079,12.39600086
2.977050066,1.291950107,12.5880003
2.938950062,1.828050137,13.89000034
0.9469500184,2.287950039,13.89000034
0.1039500013,2.556000233,12.47295094
-0.3160500228,2.364000082,12.54900074
-0.2779500186,2.248950005,12.54900074
0.3340500295,2.248950005,12.77895069
0.1039500013,1.94295013,13.81305027
0.1039500013,1.67505002,13.6219511
0.06599999964,1.94295013,12.62595081
-0.1249500066,2.134050131,9.649050713
0.1039500013,2.248950005,9.649050713
-0.08595000207,2.632050037,9.603000641
0.02805000171,2.862000227,9.592950821
0.1810500026,2.901000023,9.574050903
-0.1249500066,2.862000227,9.594000816
0.2580000162,3.628950119,9.585000038
1.062000036,2.824050188,9.493950844
0.9850500226,0.4110000134,10.99305058
-0.201000005,-0.2400000095,16.72500038
0.2959500253,0.9469500184,13.54500103
0.3720000088,2.058000088,11.09400082
0.3720000088,2.593950033,11.17005062
0.1810500026,2.403000116,11.3230505
-0.1249500066,1.981050134,12.47295094
-0.6610500216,2.058000088,12.47295094
-1.006049991,2.364000082,12.85605049
-0.6229500175,2.211000204,12.5880003
-0.1249500066,1.905000091,9.631950378
-0.5460000038,2.248950005,9.615000725
-0.1630500108,2.901000023,9.633000374
-0.5460000038,2.403000116,9.568050385
-0.6610500216,2.020050049,9.61605072
-0.6610500216,2.134050131,9.558000565
-1.236000061,2.248950005,9.535950661
-0.7380000353,2.479050159,9.571950912
-1.426950097,2.671050072,9.540000916
-1.236000061,2.824050188,9.567000389
-1.159050107,2.862000227,9.49200058
-1.081950068,2.518050194,9.514050484
-1.006049991,2.440950155,9.513000488
-0.8910000324,2.671050072,9.477000237
-2.077950001,2.287950039,9.393000603
-2.269950151,1.789950132,9.792000771
-1.120950103,2.095950127,9.676950455
-0.7380000353,1.560000062,10.12605095
-1.771950126,1.368000031,10.38195038
-1.465050101,1.67505002,10.18005085
-0.8910000324,1.94295013,10.54800034
-0.7759500146,2.020050049,10.53705025
-0.3930000067,2.173050165,10.87500095
1.138950109,2.593950033,11.22105026
2.518050194,2.824050188,12.20505047
1.828050137,2.287950039,13.16205025
0.2959500253,2.518050194,15.42195034
0.6019500494,2.785950184,13.85205078
0.9850500226,2.938950062,12.93195057
0.9850500226,2.556000233,11.93595028
0.6790500283,2.709000111,12.51105022
0.6790500283,2.632050037,11.74800014
0.2959500253,2.862000227,11.52000046
-0.01005000062,3.322050095,9.433050156
-0.3160500228,3.207000256,9.442950249
-0.5080500245,2.862000227,9.961050034
-1.04400003,2.938950062,11.40000057
-1.350000024,3.934950113,13.31505108
0.2580000162,4.240950108,12.47805023
0.2190000117,2.095950127,13.57095051
-1.465050101,0.3340500295,16.7629509
-1.504050016,1.138050079,14.69505024
-0.4309500158,1.713000059,13.16205025
-0.5839500427,1.866000056,11.74500084
-1.81005013,1.636050105,11.3230505
-2.538000107,1.67505002,11.05500031
-2.538000107,2.095950127,11.59200096
-2.193000078,2.173050165,11.7829504
-2.767950058,1.560000062,13.04700089
-3.112950087,1.597950101,14.19705105
