Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.3720000088,-0.8140500188,9.297000885
0.7170000076,-0.2779500186,10.02495003
0.3720000088,0.8320500255,9.87195015
0.4870500267,1.522050023,9.376049995
1.138950109,1.828050137,9.336000443
0.8320500255,1.750950098,9.604050636
0.6019500494,1.67505002,10.17795086
1.062000036,1.444950104,10.40805054
0.8320500255,1.522050023,9.987000465
0.3340500295,1.522050023,9.396000862
-0.01005000062,1.330050111,9.733950615
0.1039500013,1.636050105,9.790950775
-0.04800000042,1.981050134,9.778950691
-0.9289500713,2.364000082,9.754050255
-1.04400003,2.74695015,9.832950592
0.1039500013,2.862000227,9.942000389
2.095950127,1.560000062,11.13600063
1.330050111,-0.4699500203,11.71095085
-0.9670500755,-1.312050104,10.7530508
-0.8520000577,-0.04800000042,9.87195015
0.1039500013,1.177050114,9.144000053
-0.4309500158,2.248950005,6.960000515
-0.7380000353,2.095950127,6.691950321
-1.04400003,0.5260500312,9.144000053
-2.002050161,-0.3160500228,11.36595058
-1.542000055,1.177050114,10.67595005
-0.7380000353,2.287950039,9.259050369
-1.006049991,2.74695015,8.185950279
-0.6990000606,2.74695015,8.22495079
-0.5080500245,2.095950127,9.336000443
-0.8520000577,1.636050105,9.604050636
-1.312050104,1.560000062,9.412050247
-1.081950068,1.905000091,9.181950569
-0.7380000353,2.211000204,9.652050018
-0.2400000095,2.440950155,9.634950638
-0.3540000021,2.248950005,9.636000633
-0.08595000207,1.67505002,9.616950035
-0.3930000067,0.6790500283,9.676950455
0.3340500295,-0.8910000324,12.16995049
0.2190000117,-0.3930000067,13.32000065
0.2959500253,1.024049997,10.06305027
0.7939500213,1.444950104,7.2289505
1.560000062,0.7549500465,6.232950211
0.9090000391,-0.7380000353,8.991000175
0.4870500267,-0.1249500066,11.67195034
0.2959500253,1.291950107,9.565050125
0.06599999964,1.67505002,8.071050644
-0.3160500228,1.67505002,9.336000443
-0.4309500158,1.522050023,9.565050125
-0.6229500175,1.099950075,9.910050392
-0.3160500228,0.7939500213,9.987000465
-0.01005000062,0.6019500494,10.29300022
-0.08595000207,0.8700000644,9.91395092
-0.1249500066,1.291950107,9.805950165
-0.01005000062,1.636050105,9.811050415
0.1039500013,1.560000062,9.772050858
-0.6610500216,1.177050114,9.786000252
-1.04400003,0.6400500536,9.74805069
-0.8910000324,0.6400500536,9.789000511
-0.1249500066,1.368000031,9.781949997
-0.9289500713,0.8320500255,9.82005024
-1.504050016,-0.6229500175,10.52505016
-1.734000087,-1.081950068,10.44705009
-1.695000052,-0.9289500713,9.565050125
-1.734000087,-0.8140500188,8.875950813
-1.159050107,-0.8140500188,9.834000587
-1.197000027,-0.2400000095,9.412050247
-1.542000055,-0.1630500108,9.166950226
-1.618950129,-0.01005000062,9.709050179
-1.734000087,0.1420500129,9.775950432
-2.155050039,-0.08595000207,9.703050613
-2.61495018,-0.2779500186,9.670050621
-2.653050184,-0.1630500108,9.637950897
-2.385000229,0.2959500253,9.6060009
-2.002050161,0.5260500312,9.579000473
-2.077950001,0.7549500465,9.604050636
-2.232000113,0.7939500213,9.562950134
-2.0400002,0.8320500255,9.565950394
-1.887000084,0.6400500536,9.649050713
-1.657050133,0.6400500536,9.604050636
-1.312050104,0.6400500536,9.730950356
-1.2739501,0.9090000391,9.705000877
-0.8910000324,1.750950098,9.715950012
-0.46905002,2.326050043,9.637950897
-0.9289500713,2.440950155,9.345000267
-0.8910000324,2.74695015,9.297000885
-1.236000061,2.211000204,9.48900032
-2.0400002,1.444950104,10.63800049
-2.0400002,1.024049997,9.98595047
-0.6229500175,1.177050114,9.676950455
-0.3160500228,1.177050114,9.685050011
-1.006049991,1.177050114,9.372000694
-0.5839500427,1.368000031,9.304050446
0.7170000076,1.828050137,8.722949982
1.483050108,1.291950107,9.259050369
0.4110000134,0.5640000105,10.63800049
-0.2779500186,1.177050114,9.526950836
0.4110000134,1.789950132,8.875950813
0.2959500253,1.560000062,8.992050171
0.1810500026,1.252950072,9.319050789
0.6409500241,1.215000033,9.741000175
0.6409500241,1.444950104,9.772050858
0.3720000088,1.636050105,9.751950264
0.3720000088,1.713000059,9.739050865
0.1039500013,1.789950132,9.766050339
0.1039500013,1.750950098,9.673950195
0.4489500225,1.522050023,9.709050179
0.4489500225,1.560000062,9.712050438
0.2580000162,1.789950132,9.724050522
-0.6229500175,2.020050049,9.67800045
-0.7759500146,2.364000082,9.645000458
-0.1249500066,2.058000088,9.67305088
-0.7759500146,0.5260500312,9.727950096
-1.504050016,-0.6610500216,12.47700024
-0.7380000353,0.02805000171,10.7530508
0.1810500026,0.5640000105,9.181950569
-0.46905002,0.5640000105,8.493000031
-0.5839500427,0.1810500026,8.377950668
-0.5460000038,0.06599999964,8.914050102
-1.120950103,-0.2779500186,9.53895092
-1.006049991,-0.1630500108,9.880950928
-0.8140500188,0.3340500295,9.865950584
-1.04400003,1.062000036,9.847950935
-0.9289500713,1.560000062,9.723000526
-0.8140500188,1.750950098,9.490050316
-0.6229500175,1.67505002,9.87195015
-1.081950068,1.368000031,9.679950714
-1.426950097,1.024049997,9.895050049
-1.426950097,1.138050079,9.858000755
-1.006049991,1.407000065,9.705000877
-0.8910000324,1.522050023,9.754950523
-0.9289500713,1.560000062,9.762000084
-0.6229500175,1.522050023,9.715950012
-0.5080500245,1.636050105,9.732000351
0.1429500133,1.368000031,9.751950264
-0.5460000038,0.5260500312,9.726000786
-0.2400000095,0.2190000117,9.745950699
-0.2400000095,-0.04800000042,10.29900074
-0.8140500188,-0.201000005,9.520950317
-0.1630500108,-0.3930000067,8.722949982
1.215000033,-0.3550500274,7.957050323
1.215000033,-0.1630500108,9.160050392
-0.1630500108,0.3720000088,10.02405071
-0.08595000207,1.177050114,9.604050636
-0.5080500245,1.330050111,8.560050011
-0.5460000038,1.444950104,9.987000465
-0.3540000021,1.099950075,9.834000587
-0.5460000038,0.8320500255,9.834000587
-0.1630500108,0.7170000076,9.669000626
-0.01005000062,0.7939500213,9.865050316
-0.3160500228,0.9090000391,9.865050316
-0.3160500228,1.291950107,9.86400032
0.1039500013,1.713000059,9.81000042
-0.5080500245,1.750950098,9.763050079
-1.120950103,2.058000088,9.732000351
-0.3930000067,2.403000116,9.993000031
0.6019500494,0.7170000076,9.922050476
-0.5839500427,-1.2739501,12.66795063
-1.657050133,-1.351050019,10.83000088
-1.657050133,-0.4309500158,8.875950813
-1.159050107,0.02805000171,8.032950401
-0.3160500228,-0.08595000207,8.377950668
0.1810500026,-0.201000005,8.875950813
-0.8140500188,-0.5839500427,9.297000885
-0.9670500755,0.2190000117,8.722949982
-0.1249500066,1.177050114,9.073950768
-0.5460000038,1.444950104,8.710950851
-0.5839500427,1.866000056,8.875950813
-0.2400000095,1.905000091,8.991000175
-0.8140500188,1.597950101,9.718950272
-0.5839500427,1.099950075,10.63800049
-0.9289500713,0.4489500225,10.25505066
-0.8910000324,0.2190000117,10.1980505
-0.4309500158,0.9469500184,9.991950035
-0.46905002,1.560000062,9.931950569
0.1810500026,2.020050049,9.17895031
-0.1630500108,2.211000204,9.402000427
0.7170000076,2.058000088,10.02495003
1.67505002,0.6019500494,10.79100037
2.173050165,-1.081950068,14.08605099
0.9090000391,-1.426950097,12.36195087
-0.4309500158,-0.6229500175,10.02495003
0.1039500013,-0.1249500066,6.118050098
0.6790500283,-1.120950103,5.734950066
-0.9289500713,-1.542000055,8.683950424
-1.006049991,-0.7759500146,10.56195068
-0.4309500158,0.4489500225,10.98300076
-0.4309500158,1.215000033,10.02495003
-0.3160500228,1.099950075,9.718950272
-0.2779500186,1.099950075,9.526950836
0.3720000088,1.099950075,10.10205078
-0.1249500066,0.7549500465,10.33200073
-0.3930000067,0.4110000134,9.87195015
-0.201000005,0.4870500267,9.888000488
-0.04800000042,0.5640000105,9.82005024
0.1810500026,0.3720000088,9.880050659
0.2959500253,0.2959500253,9.823050499
1.330050111,0.3340500295,9.888000488
2.824050188,0.1810500026,11.4810009
1.981050134,-1.695000052,11.4810009
-0.5080500245,-2.155050039,12.59205055
-1.887000084,-1.081950068,8.838000298
-1.389000058,-0.4309500158,7.995000362
-1.426950097,-0.5080500245,7.650000572
-0.3160500228,-1.2739501,8.569050789
-0.3160500228,-1.963950038,10.25505066
-2.0400002,-2.269950151,11.28900051
-3.151050091,-1.771950126,10.63800049
-2.767950058,-1.2739501,9.48900032
-1.2739501,-0.8140500188,9.795000076
0.2190000117,-0.3550500274,9.565050125
-0.2779500186,-0.6610500216,9.259050369
-1.312050104,-1.389000058,9.06704998
-0.6229500175,-1.312050104,10.17795086
-0.6990000606,-1.504050016,10.48500061
-1.2739501,-1.771950126,10.56195068
-0.2779500186,-1.159050107,10.17795086
0.2190000117,-0.7759500146,9.897000313
0.1039500013,-0.6990000606,9.657000542
0.1810500026,-0.5839500427,9.361050606
-0.08595000207,-0.4309500158,9.0
-0.6229500175,-0.3550500274,9.604950905
0.3720000088,0.1810500026,9.499950409
-0.3540000021,0.5640000105,9.808050156
-1.389000058,0.7549500465,9.769950867
0.2190000117,-0.4309500158,9.850950241
-0.8140500188,-0.6229500175,10.43595028
-1.771950126,-0.8910000324,11.93895054
-2.308050156,-0.2400000095,11.67195034
0.2959500253,-0.5080500245,11.67195034
1.67505002,0.1420500129,10.10205078
1.368000031,0.2190000117,9.949050903
0.9850500226,0.4110000134,7.420050144
0.6019500494,0.5640000105,7.459050179
1.444950104,0.7170000076,8.071050644
1.67505002,0.7939500213,7.957050323
1.330050111,-0.5839500427,9.679950714
0.7939500213,0.1039500013,9.831000328
1.444950104,0.8320500255,9.790950775
2.211000204,1.138050079,9.636000633
1.67505002,1.522050023,8.992050171
2.25,1.560000062,6.817950249
1.099950075,0.9090000391,8.311050415
-0.3540000021,-0.04800000042,9.373950005
-0.8910000324,0.9090000391,9.565050125
-0.1249500066,1.444950104,9.718950272
-1.887000084,0.06599999964,11.82600021
-2.269950151,-0.2779500186,13.77900028
-1.695000052,-0.6990000606,13.43505096
-2.422950029,-1.006049991,14.08605099
-2.269950151,-0.9289500713,11.21295071
-1.2739501,-0.04800000042,9.987000465
-1.2739501,0.6790500283,7.80300045
-1.771950126,0.2569500208,7.497000217
-0.3540000021,-0.08595000207,9.040050507
-1.350000024,-0.1249500066,8.725950241
-1.504050016,-1.120950103,9.841950417
-0.6229500175,-1.465950012,11.40195084
-2.538000107,-0.9679500461,11.70900059
-1.618950129,0.1810500026,10.11105061
-0.9289500713,0.9850500226,9.451050758
-2.308050156,0.1420500129,8.301000595
-2.806050062,0.02805000171,6.960000515
-1.542000055,-0.1630500108,7.152000427
-1.618950129,-0.5460000038,8.263050079
-0.8910000324,-0.5839500427,9.030000687
-0.1249500066,-0.01005000062,9.718950272
0.2580000162,0.9469500184,10.06305027
-1.006049991,-1.197000027,12.05595016
-2.959050179,-0.3930000067,15.81000042
-2.193000078,1.215000033,11.97900105
-0.201000005,-0.201000005,10.71495056
-0.5460000038,-0.7380000353,13.97100067
0.6019500494,0.1810500026,11.71095085
0.9469500184,0.5260500312,7.459050179
0.5640000105,0.4870500267,6.691950321
1.483050108,0.3720000088,6.922050476
1.866000056,-0.04800000042,8.761050224
0.4870500267,-0.2779500186,9.834000587
