AccelerationX,AccelerationY,AccelerationZ
0.053680419921875,-0.05535888671875,-1.0054931640625
0.0436553955078125,-0.036834716796875,-0.9720458984375
0.06671142578125,-0.057220458984375,-0.9972686767578124
0.0442047119140625,-0.02972412109375,-0.94970703125
0.0828399658203125,-0.02716064453125,-1.015594482421875
0.0680389404296875,0.0043792724609375,-0.9505615234375
0.166961669921875,-0.0204010009765625,-0.955169677734375
0.226593017578125,-0.0018157958984375,-1.0598297119140625
0.2292633056640625,-0.053375244140625,-1.0299835205078125
0.25799560546875,-0.0620880126953125,-0.9719696044921876
0.2494964599609375,-0.1868438720703125,-0.9648590087890624
0.2316131591796875,-0.118438720703125,-0.8852691650390625
0.2775421142578125,-0.16302490234375,-0.8930511474609375
0.2850494384765625,-0.16534423828125,-1.0234375
0.35015869140625,-0.118804931640625,-0.9213104248046876
0.4150390625,-0.0840911865234375,-0.89422607421875
0.3848876953125,-0.1042938232421875,-0.88336181640625
0.394989013671875,-0.1280670166015625,-0.826019287109375
0.385345458984375,-0.097686767578125,-0.727996826171875
0.199737548828125,-0.0183868408203125,-0.70794677734375
0.255096435546875,0.0746307373046875,-0.7943267822265625
0.255645751953125,0.0118255615234375,-0.77130126953125
0.2196044921875,0.1367950439453125,-0.8714141845703125
0.3250885009765625,0.1089935302734375,-0.882171630859375
0.31268310546875,0.0636749267578125,-1.0494232177734375
0.403839111328125,0.0581817626953125,-1.0811767578125
0.3501129150390625,0.1236114501953125,-1.0625
0.407012939453125,0.1123504638671875,-1.0562591552734375
0.3090667724609375,0.047943115234375,-1.0524444580078125
0.4551544189453125,0.1317596435546875,-1.139495849609375
0.4860992431640625,0.2958526611328125,-1.0036773681640625
0.5674591064453125,0.2166290283203125,-0.8587646484375
0.4866943359375,0.110321044921875,-0.9594268798828124
0.486572265625,0.099090576171875,-1.01568603515625
0.4625244140625,0.1456451416015625,-0.9930419921875
0.5036468505859375,0.1311187744140625,-0.912567138671875
0.485137939453125,0.092132568359375,-0.8998565673828125
0.5287322998046875,0.1629486083984375,-1.0031890869140625
0.5888214111328125,0.193634033203125,-1.0975799560546875
0.5678253173828125,0.0803375244140625,-1.0072174072265625
0.420684814453125,0.068756103515625,-0.965484619140625
0.3935546875,0.0949249267578125,-0.92193603515625
0.4210662841796875,0.1845703125,-0.849945068359375
0.4340362548828125,0.1927032470703125,-0.862030029296875
0.4454345703125,0.157684326171875,-0.9114837646484376
0.44085693359375,0.1254119873046875,-0.9078826904296876
0.478485107421875,0.1091156005859375,-0.9264678955078124
0.4567108154296875,0.1374664306640625,-0.9089202880859376
0.4210662841796875,0.1287689208984375,-0.9276123046875
0.3981170654296875,0.1314544677734375,-0.9395294189453124
0.4019012451171875,0.1539764404296875,-0.9187469482421876
0.3575897216796875,0.1674041748046875,-0.9136962890625
0.331329345703125,0.1598663330078125,-0.8988800048828125
0.341949462890625,0.1543731689453125,-0.8604736328125
0.3638916015625,0.1869659423828125,-0.929718017578125
0.380279541015625,0.23504638671875,-1.081390380859375
0.3687744140625,0.133087158203125,-1.026092529296875
0.3752899169921875,0.115814208984375,-1.0257110595703125
0.3751068115234375,0.060760498046875,-0.935455322265625
0.3380584716796875,-0.0430755615234375,-0.8032989501953125
0.3099822998046875,-0.0042266845703125,-0.8413543701171875
0.35174560546875,0.238067626953125,-1.0311279296875
0.40985107421875,0.3481903076171875,-1.1107940673828125
0.385009765625,0.1930084228515625,-0.9354248046875
0.2927093505859375,0.1237945556640625,-0.8949127197265625
0.2318572998046875,0.0329437255859375,-0.9071044921875
0.2252044677734375,0.125640869140625,-0.851287841796875
0.3921356201171875,0.1763458251953125,-0.837554931640625
0.4025421142578125,0.1472930908203125,-0.85137939453125
0.34088134765625,0.131195068359375,-0.9435882568359376
0.3154449462890625,0.09051513671875,-0.917022705078125
0.321624755859375,0.0582733154296875,-0.8758544921875
0.3251800537109375,0.0145721435546875,-0.9117584228515624
0.2701416015625,-0.0181427001953125,-0.959716796875
0.2878570556640625,0.030517578125,-0.949920654296875
0.2929229736328125,-0.0713653564453125,-0.9636688232421876
0.3073577880859375,-0.0851287841796875,-0.9998931884765624
0.3145294189453125,-0.0583038330078125,-1.03839111328125
0.308563232421875,-0.0215606689453125,-1.014923095703125
0.3350067138671875,0.04913330078125,-1.1191253662109375
0.4116058349609375,0.1882476806640625,-1.284332275390625
0.4020843505859375,0.062042236328125,-1.146026611328125
0.3972625732421875,-0.0135955810546875,-0.9581451416015624
0.426788330078125,0.0823516845703125,-0.9518585205078124
0.5030364990234375,0.1736297607421875,-0.970489501953125
0.4960784912109375,0.164459228515625,-0.95892333984375
0.4294586181640625,0.1631317138671875,-0.981353759765625
0.4012298583984375,0.1899261474609375,-1.0120697021484375
0.3955841064453125,0.1825714111328125,-0.9366302490234376
0.357330322265625,0.214599609375,-0.95263671875
0.3252105712890625,0.2048797607421875,-0.9373321533203124
0.31097412109375,0.1741485595703125,-0.9031524658203124
0.2746429443359375,0.1613616943359375,-0.845062255859375
0.2508392333984375,0.13763427734375,-0.8232421875
0.226348876953125,0.1390838623046875,-0.83966064453125
0.2100677490234375,0.100982666015625,-0.8285980224609375
0.1963043212890625,0.1286468505859375,-0.8830108642578125
0.2480010986328125,0.129425048828125,-0.958709716796875
0.32562255859375,0.0915985107421875,-0.955352783203125
0.350555419921875,0.0757598876953125,-0.9751739501953124
0.4374847412109375,0.103668212890625,-1.0466156005859375
0.475921630859375,0.07855224609375,-1.0794525146484375
0.4250335693359375,-0.030181884765625,-1.038604736328125
0.3218994140625,-0.12603759765625,-0.9173583984375
0.292449951171875,-0.1888580322265625,-0.9154052734375
0.364532470703125,-0.0444793701171875,-1.039337158203125
0.498504638671875,0.0094757080078125,-1.1408233642578125
0.4634552001953125,-0.0713653564453125,-1.0395355224609375
0.4099578857421875,-0.123382568359375,-0.9333038330078124
0.3699188232421875,-0.0895843505859375,-0.9520263671875
0.3483428955078125,-0.0391082763671875,-0.9673614501953124
0.3278961181640625,-0.00494384765625,-0.94189453125
0.3114166259765625,0.0239410400390625,-0.9557037353515624
0.3076629638671875,0.0413970947265625,-0.9909820556640624
0.36224365234375,0.025787353515625,-0.95166015625
0.3991851806640625,0.0399932861328125,-0.903594970703125
0.3785400390625,0.031402587890625,-0.84783935546875
0.382232666015625,0.0647735595703125,-0.8596038818359375
0.4173736572265625,0.1279754638671875,-0.8865509033203125
0.4269256591796875,0.169921875,-0.8875579833984375
0.44549560546875,0.158935546875,-0.8389739990234375
0.4348602294921875,0.144134521484375,-0.8371734619140625
0.4491729736328125,0.1847991943359375,-0.993316650390625
0.50482177734375,0.241973876953125,-1.1811676025390625
0.433319091796875,0.093414306640625,-1.1004638671875
0.38592529296875,-0.0440216064453125,-1.0640869140625
0.332122802734375,0.0308074951171875,-0.9778289794921876
0.293670654296875,0.0590972900390625,-0.83111572265625
0.3374786376953125,0.123870849609375,-0.9456024169921876
0.360260009765625,0.1142425537109375,-1.1034088134765625
0.3657379150390625,0.0465850830078125,-1.1201171875
0.370697021484375,0.0274658203125,-1.0449066162109375
0.379486083984375,0.1270751953125,-0.95513916015625
0.395721435546875,0.18634033203125,-0.9053802490234376
0.38848876953125,0.173126220703125,-0.8742523193359375
0.3530731201171875,0.143341064453125,-0.83026123046875
0.3184967041015625,0.1363677978515625,-0.8443603515625
0.325653076171875,0.1445159912109375,-0.8293609619140625
0.336181640625,0.124114990234375,-0.8020172119140625
0.323333740234375,0.1043243408203125,-0.8267974853515625
0.3065948486328125,0.0757904052734375,-0.8471527099609375
0.307861328125,0.0817718505859375,-0.875640869140625
0.3321533203125,0.08465576171875,-0.9165802001953124
0.34686279296875,0.078033447265625,-0.9304351806640624
0.3592529296875,0.0581817626953125,-0.9748077392578124
0.3704681396484375,0.0426177978515625,-0.98529052734375
0.4080657958984375,0.0670928955078125,-1.0348052978515625
0.4434967041015625,0.1212158203125,-1.1767120361328125
0.55413818359375,0.218353271484375,-1.3616485595703125
0.553253173828125,0.1201019287109375,-1.130340576171875
0.4340362548828125,-0.06927490234375,-0.883544921875
0.3066253662109375,-0.1184844970703125,-0.865142822265625
0.3296661376953125,-0.005950927734375,-0.894775390625
0.3690948486328125,0.036956787109375,-0.8724822998046875
0.3619842529296875,0.0239410400390625,-0.8813323974609375
0.35943603515625,-0.021148681640625,-0.9300384521484376
0.3588409423828125,-0.0059051513671875,-0.964385986328125
0.3506011962890625,0.004669189453125,-0.9480133056640624
0.3126068115234375,-0.0100860595703125,-0.932098388671875
0.277313232421875,0.00439453125,-0.939544677734375
0.2822113037109375,0.0096282958984375,-0.9418182373046876
0.2987823486328125,0.0283966064453125,-0.9271240234375
0.308349609375,0.0424652099609375,-0.917236328125
0.323089599609375,0.0421142578125,-0.90814208984375
0.3140106201171875,0.0335693359375,-0.924591064453125
0.3337554931640625,0.0484466552734375,-0.9556884765625
0.3687286376953125,0.1122894287109375,-0.9887847900390624
0.373382568359375,0.1644439697265625,-0.9918670654296876
0.372161865234375,0.1340789794921875,-0.9586334228515624
0.4041595458984375,0.140167236328125,-0.9843902587890624
0.409942626953125,0.170318603515625,-0.9621734619140624
0.43707275390625,0.1779022216796875,-0.9002838134765625
0.4486846923828125,0.2205963134765625,-0.9154815673828124
0.4396514892578125,0.1936798095703125,-0.90966796875
0.4485015869140625,0.1522216796875,-0.9023284912109376
0.4763641357421875,0.1288909912109375,-0.9059600830078124
0.4927215576171875,0.113311767578125,-0.9536895751953124
0.48797607421875,0.1442718505859375,-1.0006256103515625
0.481292724609375,0.159698486328125,-0.993896484375
0.455596923828125,0.1506805419921875,-0.9288787841796876
0.4640350341796875,0.1260986328125,-0.8702392578125
0.432098388671875,0.08135986328125,-0.876129150390625
0.4162139892578125,0.04541015625,-0.9640350341796876
0.41839599609375,0.043853759765625,-0.9620361328125
0.4449462890625,0.086151123046875,-0.940032958984375
0.4451904296875,0.0762939453125,-0.9409637451171876
0.4172210693359375,0.0744171142578125,-0.92822265625
0.4090423583984375,0.075592041015625,-0.93133544921875
0.4086456298828125,0.09814453125,-0.93829345703125
0.4098358154296875,0.0988616943359375,-0.922027587890625
0.39654541015625,0.1077423095703125,-0.95526123046875
0.3849639892578125,0.1268463134765625,-0.973297119140625
0.36456298828125,0.1652374267578125,-0.95867919921875
0.3228302001953125,0.14801025390625,-0.8907012939453125
0.2769622802734375,0.13323974609375,-0.8854827880859375
0.2501373291015625,0.1228179931640625,-0.9373016357421876
0.22735595703125,0.0947723388671875,-0.9835662841796876
0.222259521484375,0.076904296875,-0.9762115478515624
0.1982879638671875,0.06805419921875,-0.95037841796875
0.158721923828125,0.04095458984375,-0.922607421875
0.1782073974609375,0.0842742919921875,-0.98583984375
0.232879638671875,0.1382904052734375,-1.034210205078125
0.2312469482421875,0.10552978515625,-1.031585693359375
0.221649169921875,0.0430908203125,-1.01666259765625
0.2493438720703125,0.063140869140625,-0.96343994140625
0.2438201904296875,0.0782928466796875,-0.940155029296875
0.2329864501953125,0.13604736328125,-0.960693359375
0.2404937744140625,0.1299896240234375,-0.97509765625
0.2523193359375,0.1114654541015625,-0.991363525390625
0.262908935546875,0.077728271484375,-0.982025146484375
0.24920654296875,0.0178985595703125,-0.969390869140625
0.250762939453125,-0.020111083984375,-0.9667816162109376
0.28045654296875,-0.016693115234375,-0.985870361328125
0.3035888671875,0.013092041015625,-1.026611328125
0.3491058349609375,0.064361572265625,-1.1215057373046875
0.3560333251953125,0.07037353515625,-1.140106201171875
0.366180419921875,0.0117340087890625,-1.0496826171875
0.375946044921875,0.0435028076171875,-0.990814208984375
0.383575439453125,0.080047607421875,-0.954681396484375
0.4050445556640625,0.1089630126953125,-0.9113006591796876
0.430572509765625,0.1514739990234375,-0.914703369140625
0.4332275390625,0.2275848388671875,-1.0254058837890625
0.4717864990234375,0.2427825927734375,-1.0829010009765625
0.490631103515625,0.1782379150390625,-1.0070343017578125
0.4567108154296875,0.162628173828125,-0.9149169921875
0.4154052734375,0.2019805908203125,-0.899505615234375
0.3937835693359375,0.2238922119140625,-0.912322998046875
0.371917724609375,0.222198486328125,-0.875396728515625
0.361053466796875,0.1977386474609375,-0.8348541259765625
0.334747314453125,0.187286376953125,-0.836212158203125
0.3182525634765625,0.1571044921875,-0.823516845703125
0.316070556640625,0.1288909912109375,-0.7785797119140625
