Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
6.234000206,7.34400034,-1.482000113
4.930950165,6.693000317,-0.6769500375
5.467050076,7.075950146,-0.6769500375
5.314050198,7.383000374,-0.6769500375
4.855050087,7.573950291,-0.6390000582
4.548000336,7.728000164,-0.6769500375
4.893000126,7.728000164,-0.7540500164
5.275950432,7.267950535,-0.7920000553
5.659050465,7.191000462,-2.532000065
5.353050232,7.191000462,-3.567000151
5.353050232,7.765950203,-3.835050106
5.275950432,8.11095047,-2.539950132
5.50605011,7.651050568,-1.279050112
6.310050488,7.498050213,-0.3709500134
6.540000439,7.498050213,-0.5479500294
6.808050156,7.651050568,-0.8400000334
7.000050545,9.29805088,-0.9550500512
4.203000069,9.375,-1.903050065
0.6019500494,7.765950203,-1.864950061
2.211000204,7.306050301,-1.827000141
6.195000172,8.953050613,-2.670000076
5.314050198,9.337050438,-1.329000115
7.11495018,7.000050545,0.8539500237
6.271950245,6.96105051,3.190950155
4.394999981,7.153050423,2.233050108
5.544000149,6.387000084,-0.1030500084
4.969050407,4.701000214,1.31400001
13.70400047,3.360000134,3.421050072
9.183000565,7.918950558,-0.3709500134
3.475050211,9.030000687,5.029950142
2.593950033,7.573950291,-0.6390000582
4.816050053,5.275950432,3.343950272
4.585950375,3.667050123,3.49695015
3.667050123,1.597950101,2.653950214
1.254000068,2.824050188,2.653950214
1.254000068,3.589950085,2.463000059
9.145050049,12.43905067,6.17895031
30.25305176,0.9850500226,-0.06495000422
10.79205036,9.451050758,-0.06495000422
-5.488050461,10.40895081,-4.009950161
-2.998050213,4.663050175,-2.860950232
2.211000204,3.781950235,-1.519950032
4.471050262,8.569950104,-3.091050148
5.620950222,8.340000153,-4.815000057
8.992050171,4.777950287,1.735050082
8.455950737,6.004050255,1.696950078
8.877000809,5.544000149,-0.1030500084
4.357050419,4.701000214,2.34795022
7.536000252,3.0160501,2.69295001
4.394999981,6.5020504,0.4320000112
2.403000116,6.004050255,-1.290000081
0.6409500241,5.199000359,-2.362950087
-2.61495018,7.306050301,-2.362950087
4.203000069,2.862000227,-1.444050074
10.33305073,4.510050297,4.91505003
8.608950615,1.407000065,1.275000095
-0.8140500188,3.934950113,-2.938050032
3.897000074,7.536000252,-0.83100003
5.659050465,10.71600056,-1.558950067
9.68100071,12.0180006,-0.9840000272
7.230000496,10.94505024,-2.631000042
12.43995094,17.11305046,2.998950243
12.89895058,26.68995094,-15.1579504
-6.406950474,-10.42995071,-2.133000135
-6.714000225,14.47005081,7.060050488
26.07795143,7.038000107,2.500950098
5.50605011,6.693000317,-0.1789500117
8.532000542,5.199000359,7.290000439
9.643050194,1.252950072,5.949000359
2.173050165,4.548000336,8.97495079
3.628950119,6.234000206,5.451000214
1.177050114,4.624950409,6.37005043
6.004050255,3.589950085,6.294000149
8.723999977,5.236950397,6.294000149
5.391000271,5.812050343,4.339950085
3.169050217,6.846000195,4.492950439
5.353050232,7.191000462,3.649950266
5.314050198,7.420950413,3.649950266
5.50605011,6.042000294,3.649950266
5.238000393,6.387000084,3.612000227
4.585950375,6.76995039,3.574050188
5.122950077,6.846000195,3.535050154
5.275950432,7.075950146,2.808000088
5.581950188,7.000050545,2.845950127
5.851050377,7.000050545,3.33795023
5.16105032,7.075950146,4.394999981
5.199000359,7.191000462,4.320000172
5.122950077,7.459050179,4.105050087
5.083950043,7.267950535,4.08494997
5.42895031,7.191000462,4.048050404
5.046000004,7.230000496,4.038000107
5.16105032,7.153050423,4.026000023
5.008050442,7.11495018,4.081050396
5.083950043,7.191000462,4.048950195
4.893000126,7.230000496,4.038000107
4.816050053,7.459050179,3.93900013
4.510050297,7.420950413,3.826050282
4.663050175,7.34400034,3.841950178
4.855050087,7.267950535,3.913050175
4.777950287,7.267950535,3.87195015
4.663050175,7.383000374,3.880050182
4.816050053,7.383000374,3.8989501
4.855050087,7.306050301,3.928950071
4.893000126,7.459050179,3.918000221
4.777950287,7.459050179,3.913050175
4.624950409,7.573950291,3.92805028
5.122950077,7.267950535,3.937050104
4.816050053,7.536000252,3.910950184
4.663050175,7.536000252,3.942000151
4.663050175,7.498050213,3.925050259
4.740000248,7.383000374,3.975000143
4.663050175,7.498050213,4.003950119
4.816050053,7.267950535,4.147950172
4.740000248,7.383000374,4.16505003
4.816050053,7.498050213,4.159049988
4.777950287,7.498050213,4.150050163
4.893000126,7.498050213,4.066950321
4.816050053,7.420950413,4.09800005
4.930950165,7.420950413,4.111050129
4.855050087,7.498050213,4.071000099
4.663050175,7.383000374,4.110000134
4.777950287,7.498050213,4.069950104
4.777950287,7.459050179,4.129050255
4.855050087,7.459050179,4.16505003
4.585950375,7.536000252,4.102950096
4.585950375,7.651050568,4.042950153
4.624950409,7.536000252,4.048050404
4.663050175,7.498050213,4.108950138
4.701000214,7.498050213,4.162050247
4.740000248,7.459050179,4.156949997
4.585950375,7.498050213,4.204050064
4.663050175,7.536000252,4.18200016
4.318050385,7.536000252,4.207050323
0.0,0.0,0.0
5.046000004,7.383000374,4.14495039
4.585950375,7.498050213,4.216050148
4.43295002,7.612950325,4.11495018
4.663050175,7.498050213,4.117949963
4.663050175,7.536000252,4.192950249
4.585950375,7.34400034,4.19204998
4.43295002,7.612950325,4.159950256
4.471050262,7.68900013,4.153950214
4.777950287,7.498050213,4.237050056
4.471050262,7.498050213,4.219950199
4.357050419,7.536000252,4.273050308
4.585950375,7.612950325,4.255050182
4.43295002,7.573950291,4.230000019
4.471050262,7.573950291,4.167000294
4.43295002,7.68900013,4.153950214
4.510050297,7.498050213,4.291950226
4.585950375,7.498050213,4.254000187
