Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2.785950184,8.11095047,0.5250000358
3.514050245,6.76995039,1.368000031
7.038000107,7.68900013,1.368000031
8.800050735,8.569950104,1.291050076
6.424950123,9.796050072,1.213950038
0.2959500253,12.32505035,-2.998950243
-3.571950197,8.800050735,-0.8920500278
0.4110000134,4.510050297,5.697000504
3.246000051,6.96105051,-1.275000095
5.122950077,11.44305038,-4.071000099
4.893000126,11.67300034,-0.4699500203
3.169050217,6.348000526,0.8700000644
1.713000059,8.494050026,-0.8530500531
0.9850500226,11.40495014,-2.34705019
0.6409500241,6.885000229,-2.34705019
3.207000256,4.893000126,-0.6229500175
0.3720000088,5.352000237,4.854000092
-1.618950129,4.394999981,-1.120950103
3.054000139,0.2569500208,-3.68805027
3.744000196,5.889000416,-0.8920500278
4.08795023,13.32105064,-0.8149500489
4.357050419,11.17500019,8.110050201
-1.963050127,5.199000359,2.554950237
-1.504050016,1.750950098,6.118050098
6.732000351,6.885000229,9.336000443
8.953950882,5.42895031,2.74695015
4.203000069,6.271950245,2.74695015
-1.887000084,10.71600056,3.052950144
-0.9670500755,22.05495071,-0.9679500461
-10.6590004,5.7739501,0.7159500122
-0.1630500108,3.897000074,14.92905045
-0.04800000042,18.76005173,7.497000217
-1.159050107,6.348000526,2.364000082
-2.0400002,8.340000153,13.0900507
3.0160501,6.655050278,13.0900507
4.08795023,6.846000195,10.40805054
0.5260500312,7.957050323,8.953050613
-3.457050085,6.310050488,4.471050262
-7.671000481,4.126950264,2.209950209
-6.637050152,4.126950264,3.51300025
-6.714000225,6.96105051,2.440050125
-14.60505104,4.663050175,0.83100003
-5.794050217,-4.722000122,10.83000088
2.403000116,-3.304050207,2.17200017
3.82005024,-3.112950087,0.7549500465
-10.16100025,0.7549500465,0.295050025
-21.65400124,1.177050114,5.581950188
-12.19200039,-8.361000061,4.048950195
-5.181000233,-6.21600008,4.048950195
-3.228000164,-1.426950097,5.926050186
-6.406950474,-1.04400003,5.160000324
-9.931950569,-4.951950073,6.883950233
-10.20000076,-4.453950405,6.883950233
-7.710000515,-3.073950052,5.505000114
-5.602950096,-3.763950109,6.922050476
-5.641050339,-2.461950064,8.148000717
-8.667000771,0.6019500494,8.110050201
-6.406950474,0.6019500494,8.377950668
-4.759950161,2.020050049,7.191000462
