Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-0.2779500186,3.589950085,8.404050827
-1.618950129,4.318050385,8.677050591
-2.998050213,2.058000088,9.444000244
-1.120950103,0.7549500465,12.92505074
-1.350000024,0.4870500267,10.47300053
-0.8910000324,0.4870500267,9.822000504
-1.04400003,0.9850500226,8.212950706
-1.006049991,1.560000062,7.446000576
-1.542000055,1.905000091,6.642000198
-1.197000027,1.215000033,7.216950417
-0.7380000353,0.4110000134,9.463050842
-0.5839500427,0.3340500295,9.700950623
-1.006049991,1.099950075,9.577950478
-1.04400003,1.522050023,9.49905014
-1.426950097,1.905000091,9.511050224
-1.81005013,2.287950039,8.755050659
-2.155050039,2.058000088,8.370000839
-2.461050034,2.134050131,9.29805088
-2.61495018,2.173050165,9.061950684
-2.269950151,2.020050049,9.429000854
-2.002050161,1.94295013,9.53895092
-2.002050161,2.326050043,9.475950241
-2.0400002,1.330050111,9.493950844
-2.193000078,0.8700000644,9.480000496
-1.695000052,1.024049997,9.883950233
0.1810500026,0.5640000105,9.268950462
0.2959500253,1.252950072,6.181950092
-1.04400003,1.713000059,6.106050491
-2.730000019,1.94295013,6.565050125
-2.920950174,0.2959500253,7.216950417
-1.04400003,-0.08595000207,11.20095062
-0.7380000353,1.252950072,8.289000511
-2.077950001,2.364000082,6.948000431
-2.0400002,2.938950062,6.412050247
-2.155050039,2.364000082,6.412050247
-2.920950174,1.215000033,9.936000824
-2.002050161,0.1420500129,10.35795021
-1.426950097,0.1420500129,10.32000065
-1.887000084,0.4110000134,9.438000679
-1.426950097,0.1810500026,8.826000214
-1.350000024,0.1810500026,9.477000237
-1.695000052,0.1420500129,9.247050285
-2.269950151,-1.657050133,9.777000427
-2.155050039,-2.575950146,12.46500015
-1.04400003,-2.61495018,9.438000679
-1.120950103,-2.730000019,7.561050415
-1.84800005,-2.34705019,6.259050369
-2.0400002,-1.887000084,6.412050247
-2.767950058,-1.618950129,7.830000401
-2.269950151,-2.155050039,9.666000366
-1.618950129,-2.422950029,10.09305
-2.155050039,-2.575950146,9.849000931
-2.500050068,-2.500050068,9.829050064
-3.036000252,-2.193000078,9.289950371
-3.95505023,-1.542000055,9.919050217
-4.261950016,-0.9679500461,10.0900507
-3.687000275,-0.6610500216,9.477000237
-3.418950081,-0.3930000067,8.251049995
-3.304050207,-0.2779500186,8.05905056
-2.730000019,-0.01005000062,7.638000488
-3.151050091,0.06599999964,7.216950417
-4.492050171,-0.2400000095,8.206049919
-3.18900013,-0.6610500216,8.761050224
-2.883000135,-0.5460000038,8.953950882
-3.228000164,0.06599999964,9.228000641
-3.18900013,0.3720000088,9.265050888
-4.377000332,1.099950075,9.234000206
-5.755950451,1.67505002,8.841000557
-5.028000355,1.177050114,7.906050205
-3.994050264,0.1810500026,8.136000633
-2.920950174,0.4110000134,9.553050041
-2.806050062,1.099950075,6.987000465
-2.346000195,1.483050108,5.952000141
-2.844000101,1.713000059,6.220950127
-2.959050179,1.905000091,6.373950481
-4.147050381,1.636050105,6.144000053
-4.108950138,1.750950098,8.020950317
-2.883000135,1.905000091,8.59995079
-3.073950052,2.173050165,8.586000443
-3.073950052,2.134050131,8.860050201
-2.385000229,1.981050134,8.952000618
-2.422950029,2.095950127,9.037950516
-2.883000135,2.862000227,9.30795002
-3.610950232,2.173050165,10.09095001
-1.771950126,0.4110000134,9.601950645
-1.618950129,-0.7380000353,11.3539505
-1.426950097,-0.2400000095,11.16195011
-0.7380000353,0.3720000088,7.255050182
-1.542000055,0.5640000105,6.450000286
-2.806050062,0.6019500494,7.216950417
-2.232000113,0.4870500267,8.212950706
-2.155050039,0.6019500494,9.094050407
-2.308050156,1.252950072,8.715000153
-2.232000113,1.252950072,8.536050797
-2.500050068,1.177050114,8.908050537
-3.18900013,1.483050108,9.204000473
-3.265950203,1.483050108,9.444000244
-3.151050091,1.750950098,9.448050499
-3.036000252,1.828050137,9.451950073
-2.806050062,1.750950098,9.400950432
-2.959050179,2.211000204,9.348000526
-4.108950138,1.024049997,9.282000542
-2.232000113,-0.6610500216,12.80400085
-2.883000135,1.024049997,11.04705048
-1.924950123,0.3340500295,8.136000633
-2.0400002,0.1810500026,6.832950115
-4.798050404,1.024049997,6.679950237
-5.335050106,0.7939500213,6.106050491
-4.377000332,-0.9679500461,7.522950172
-3.381000042,-0.8140500188,9.898050308
-4.108950138,0.3340500295,8.05905056
-3.610950232,1.177050114,6.220950127
-3.571950197,1.368000031,5.224950314
-4.377000332,1.522050023,5.722950459
-4.069950104,1.407000065,6.526950359
-3.457050085,1.062000036,6.679950237
-4.032000065,1.67505002,7.485000134
-3.994050264,2.058000088,7.540050507
-3.073950052,1.67505002,9.058950424
-3.18900013,1.981050134,9.061050415
-2.959050179,1.866000056,8.668950081
-1.542000055,1.597950101,6.139050484
-0.4309500158,2.326050043,3.883950233
-1.350000024,2.709000111,6.987000465
-2.806050062,0.2569500208,11.12400055
-3.151050091,-1.312050104,16.60200119
-3.342000246,-0.2779500186,12.42705059
-3.073950052,0.06599999964,6.795000553
-4.108950138,0.6019500494,6.181950092
-3.841050148,4.126950264,5.224950314
-5.296050072,-2.883000135,6.106050491
-7.365000248,-1.542000055,14.03595066
-4.53000021,-0.7380000353,6.948000431
-2.653050184,-1.426950097,6.526950359
-4.108950138,0.1420500129,9.094050407
