Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2.748000145,8.149050713,-2.656950235
3.207000256,7.918950558,-2.69505024
3.628950119,7.804050446,-2.772000074
3.744000196,8.11095047,-2.734050035
3.744000196,8.455050468,-2.580000162
3.552000284,9.10695076,-3.730050087
3.361050129,9.604950905,-3.624000072
3.705000162,8.608950615,-3.49905014
4.012050152,8.647050858,-3.55305028
4.279950142,9.873000145,-2.779950142
5.008050442,10.98405075,-2.619000196
2.901000023,10.37100029,-3.499950171
-0.3540000021,8.263950348,-2.656950235
0.756000042,9.375,-0.4729500115
-4.414950371,12.59295082,-1.393050075
8.226000786,7.612950325,-7.369050503
6.349050522,6.846000195,1.939050078
3.628950119,6.655050278,-1.623000026
2.020050049,6.655050278,-3.460950136
1.752000093,6.271950245,0.5220000148
0.2580000162,6.424950123,1.249950051
1.483050108,6.310050488,2.092050076
3.628950119,6.655050278,2.053950071
7.000050545,7.000050545,1.900950074
12.32505035,9.222000122,1.863000035
6.885000229,7.230000496,3.700950146
6.310050488,13.01400089,3.700950146
-1.618950129,15.1590004,-2.311950207
-1.465050101,7.881000519,-5.299950123
2.977050066,4.126950264,-2.082000017
4.43295002,4.126950264,-4.954950333
6.424950123,8.608950615,-5.797950268
4.050000191,9.988050461,-4.764000416
3.973050117,7.68900013,-1.776000142
3.246000051,9.604950905,1.633050084
3.091950178,7.68900013,-0.4350000322
3.207000256,4.050000191,-0.3199500144
4.701000214,-0.04800000042,-3.04005003
0.6790500283,-0.8910000324,2.59005022
-3.879000187,2.020050049,4.506000042
-3.879000187,1.444950104,0.6370500326
6.310050488,5.122950077,-0.2430000156
19.6420517,14.3550005,4.659000397
12.24795055,2.862000227,1.59405005
6.5020504,0.9090000391,2.667000055
-0.01005000062,-3.418950081,1.441050053
5.083950043,1.828050137,4.198950291
7.420950413,-0.3550500274,4.276050091
4.16505003,-4.492050171,6.115050316
7.230000496,-3.726000071,9.448050499
2.862000227,-7.249950409,11.47800064
16.9980011,-18.58905029,26.18805122
8.226000786,-14.6440506,7.264050484
-11.08095074,-0.4699500203,-3.805950165
0.2190000117,-6.100950241,7.149000168
5.199000359,-10.08495045,6.115050316
0.4489500225,-7.710000515,2.361000061
1.254000068,-10.20000076,0.8280000687
0.3720000088,-9.510000229,2.169000149
0.5260500312,-8.821050644,4.659000397
0.5260500312,-9.280050278,4.621050358
1.177050114,-8.706000328,3.855000257
3.091950178,-8.437950134,5.004000187
3.667050123,-8.284049988,5.080050468
2.977050066,-7.672050476,5.119050026
2.785950184,-7.249950409,5.157000065
2.593950033,-7.747950554,5.194950104
2.862000227,-7.672050476,5.194950104
2.211000204,-8.016000748,5.194950104
1.981050134,-8.092950821,5.119050026
1.636950135,-7.900950432,4.966050148
1.981050134,-8.016000748,5.067000389
1.905000091,-7.900950432,5.106000423
1.752000093,-7.78605032,5.413050175
1.67505002,-7.518000126,5.659950256
1.560000062,-7.518000126,5.869950294
1.789950132,-7.365000248,6.016050339
1.905000091,-7.55700016,6.015000343
1.752000093,-7.365000248,6.046050072
1.713000059,-7.402950287,6.151050091
1.789950132,-7.365000248,6.157050133
1.789950132,-7.21200037,6.214050293
2.058000088,-7.249950409,6.282000065
2.058000088,-7.249950409,6.301950455
2.403000116,-7.249950409,6.265950203
2.211000204,-7.327050209,6.309000492
2.173050165,-7.21200037,6.274950504
2.173050165,-7.135050297,6.376950264
2.020050049,-7.135050297,6.336000443
2.134950161,-7.096950531,6.429000378
2.134950161,-7.059000492,6.384000301
2.058000088,-7.288050175,6.373950481
2.211000204,-7.21200037,6.327000141
2.173050165,-7.135050297,6.40500021
2.095950127,-7.096950531,6.414000511
2.211000204,-7.174050331,6.436950207
2.211000204,-7.174050331,6.385950089
2.134950161,-7.135050297,6.408000469
2.326050043,-7.135050297,6.445950508
2.058000088,-7.059000492,6.466950417
2.134950161,-7.059000492,6.436950207
