Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-0.6229500175,7.383000374,-4.495950222
1.752000093,4.356000423,-1.776000142
3.399000168,6.424950123,-3.23205018
3.475050211,9.375,-4.572000027
8.761950493,-0.6990000606,-3.652950287
-4.875,10.63905048,-3.691050291
2.593950033,8.914950371,-10.0890007
3.054000139,7.651050568,-0.8950500488
3.130950212,7.804050446,-1.125
4.318050385,8.187000275,-2.005950212
4.203000069,8.071949959,-1.966950059
3.744000196,7.612950325,-1.929000139
3.322050095,8.187000275,-2.772000074
3.0160501,9.067950249,-2.809950113
2.862000227,9.565950394,-2.848050117
2.593950033,9.528000832,-2.619000196
4.777950287,8.723999977,-1.852050066
5.314050198,8.647050858,-2.427000046
5.467050076,10.29405022,-1.315950036
3.705000162,10.67700005,-2.044049978
-0.7759500146,8.761950493,-2.69505024
1.254000068,9.222000122,-0.8179500103
5.275950432,11.67300034,-1.966950059
4.394999981,8.11095047,-3.844050169
6.655050278,6.5020504,-1.393050075
3.628950119,7.191000462,3.969000101
2.440950155,6.76995039,-1.393050075
2.364000082,5.96505022,-2.121000051
1.828050137,6.118950367,-0.2430000156
3.091950178,6.577950478,1.863000035
7.765950203,8.263950348,2.782050133
12.17100048,6.96105051,1.708950043
4.510050297,6.234000206,1.671000123
0.5260500312,6.387000084,-3.385050058
1.67505002,14.01000023,-3.307950258
-3.841050148,15.04395103,-1.813950062
3.436950207,7.573950291,-4.764000416
4.893000126,5.236950397,-1.660950065
7.957950592,6.157050133,-0.8560500145
8.800050735,8.340000153,-2.503950119
3.781950235,7.000050545,-0.6649500132
4.318050385,8.761950493,-1.623000026
4.050000191,9.604950905,-2.848050117
3.552000284,7.957050323,-2.925000191
3.436950207,7.573950291,-4.228050232
2.709000111,8.379000664,-5.72205019
3.628950119,8.68500042,-4.801950455
3.130950212,8.800050735,-2.925000191
3.589950085,8.263950348,-3.576000214
3.628950119,8.340000153,-3.234000206
4.242000103,8.034000397,-2.386050224
5.96505022,8.914950371,-2.269950151
7.420950413,11.09895039,-2.427000046
4.08795023,10.44705009,-2.464950085
2.632950068,9.030000687,-3.270000219
0.3720000088,6.577950478,-3.193050146
1.866000056,7.996050358,-0.8560500145
4.08795023,12.32505035,-3.04005003
3.781950235,9.259950638,-3.078000069
3.552000284,4.816050053,-4.266000271
6.387000084,7.267950535,-0.1669500023
5.16105032,8.877000809,2.935050249
3.475050211,8.11095047,-2.005950212
-0.8140500188,6.655050278,-0.7410000563
0.2580000162,6.76995039,0.7129500508
1.636950135,5.50605011,-1.125
0.5260500312,3.054000139,-1.162950039
5.391000271,-0.6229500175,2.97300005
3.589950085,-0.5080500245,2.97300005
