Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.02805000171,1.024049997,7.830000401
-0.201000005,1.024049997,9.208950043
-0.1630500108,1.291950107,9.154050827
0.1429500133,1.713000059,9.433050156
0.2959500253,1.866000056,8.826000214
-0.3160500228,1.560000062,8.844000816
-0.5080500245,1.636050105,9.771000862
-0.08595000207,1.981050134,9.693000793
-0.3160500228,2.058000088,9.691950798
-0.1249500066,2.095950127,9.694050789
-0.4309500158,2.287950039,9.726000786
-0.4309500158,2.173050165,9.691050529
-0.6229500175,2.020050049,9.685950279
-0.1249500066,2.479050159,9.616950035
1.099950075,2.403000116,9.592050552
1.444950104,1.138050079,11.08200073
0.2959500253,0.3720000088,11.86500072
-0.3540000021,-0.5460000038,7.140000343
-0.2400000095,-0.4699500203,7.216950417
0.1810500026,-0.201000005,6.679950237
0.8700000644,-0.3160500228,6.412050247
1.407000065,0.2569500208,9.324000359
1.099950075,1.099950075,9.438000679
0.6790500283,1.750950098,9.214950562
0.7170000076,2.403000116,7.675950527
1.062000036,2.479050159,7.408050537
0.4870500267,2.173050165,8.404050827
0.4489500225,1.905000091,8.404050827
0.1810500026,1.905000091,9.094050407
0.2580000162,2.173050165,9.472050667
0.2580000162,2.095950127,9.709950447
-0.1249500066,1.636050105,9.715950012
0.756000042,2.134050131,9.675000191
0.6019500494,0.2190000117,9.747000694
-0.3160500228,-0.3160500228,12.09705067
-0.4309500158,-0.201000005,9.859950066
-0.5080500245,0.4870500267,8.251049995
-0.5460000038,0.2569500208,5.875950336
-0.5460000038,0.3340500295,5.722950459
0.02805000171,-0.08595000207,7.177950382
-0.4309500158,-0.5460000038,8.830950737
-0.9670500755,-0.2779500186,9.853050232
-0.1630500108,0.5260500312,9.861000061
-0.01005000062,0.8320500255,9.865950584
0.8320500255,1.291950107,9.835050583
1.368000031,1.215000033,8.734050751
1.024049997,0.1810500026,6.642000198
2.593950033,-0.5460000038,5.799000263
5.851050377,-1.542000055,4.840950012
8.68500042,-5.028000355,4.267050266
6.961950302,-6.100950241,7.216950417
2.748000145,-1.006049991,7.332000256
1.407000065,3.552000284,7.102050304
-5.833050251,10.98405075,5.836950302
-9.892950058,13.24395084,7.675950527
-7.978050232,7.68900013,14.99295044
-7.939950466,-1.618950129,8.289000511
-5.679000378,-8.208000183,6.604050159
-0.6990000606,-9.73995018,13.15395069
11.98005104,-13.49400043,13.38405037
6.5020504,-19.47105026,16.37205124
13.24395084,-12.46005058,21.42900085
3.130950212,-8.743950844,9.514950752
-7.747950554,-5.104950428,11.00895023
-3.304050207,2.632050037,19.7820015
6.118950367,1.138050079,24.64695168
-3.265950203,-4.683000088,6.181950092
0.6409500241,-6.139050484,8.787000656
3.897000074,-4.414950371,16.9470005
4.777950287,-2.155050039,2.811000109
0.3340500295,-3.95595026,9.285000801
-3.342000246,-5.602950096,5.991000175
-4.414950371,-5.181000233,7.830000401
-4.377000332,-3.18900013,7.830000401
-1.2739501,-2.269950151,8.863950729
-0.7759500146,-2.34705019,7.216950417
-1.197000027,-3.228000164,8.212950706
-2.575950146,-3.726000071,9.74505043
-2.385000229,-3.802050114,9.438000679
-1.84800005,-3.841050148,6.948000431
-1.579950094,-3.841050148,7.983000278
-1.695000052,-3.457950115,8.488950729
-1.695000052,-3.304050207,8.341950417
-1.81005013,-3.610950232,8.82404995
-1.197000027,-3.304050207,8.851050377
-1.542000055,-3.571950197,8.952000618
-1.84800005,-3.457950115,8.950050354
-1.657050133,-3.304050207,8.923950195
-1.734000087,-3.457950115,8.959950447
-1.81005013,-3.649050236,8.979000092
-1.734000087,-3.496050119,8.986050606
-1.657050133,-3.381000042,8.935050011
-1.2739501,-3.151050091,9.004050255
