Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-6.253950119,0.5260500312,-7.849050522
-5.104950428,0.3720000088,-7.993050575
-5.947050095,0.9469500184,-7.999050617
-5.87100029,1.024049997,-7.840950489
-5.296050072,0.7549500465,-8.004000664
-5.908950329,0.8700000644,-8.020950317
-5.410950184,1.062000036,-8.044950485
-5.449050426,1.177050114,-8.097000122
-5.296050072,1.444950104,-8.137050629
-5.065950394,2.326050043,-8.140049934
-5.104950428,2.518050194,-8.311950684
-5.257950306,3.399000168,-8.418000221
-5.373000145,4.08795023,-7.536000252
-4.990050316,4.777950287,-6.732000351
-5.335050106,6.118950367,-6.5020504
-4.759950161,6.577950478,-5.889000416
-4.492050171,7.536000252,-5.391000271
-4.951050282,7.383000374,-4.777950287
-6.406950474,7.420950413,-4.204050064
-5.410950184,7.459050179,-3.475950241
-1.84800005,7.612950325,-3.246000051
-1.618950129,9.030000687,-3.436950207
-2.193000078,9.375,-3.552000284
-2.500050068,9.337050438,-3.322950125
-1.84800005,9.490050316,-2.134950161
-1.81005013,9.067950249,-1.714050055
-1.657050133,9.067950249,-1.407000065
-1.312050104,9.067950249,-1.369050026
-1.159050107,8.992050171,-3.534000158
-1.542000055,8.992050171,-3.769950151
-0.9670500755,9.490050316,-0.3340500295
-1.081950068,9.490050316,-0.3250500262
-0.8910000324,9.222000122,-0.3499500155
-0.6990000606,8.992050171,-2.980950117
-0.4309500158,9.145050049,-3.436950207
-0.46905002,9.145050049,-3.553950071
-0.4309500158,9.29805088,-1.933950067
-0.46905002,9.375,-0.3840000033
-0.2400000095,9.259950638,-0.3730500042
-0.1630500108,9.183000565,-0.7429500222
-0.1249500066,9.030000687,-3.601050138
-0.5460000038,8.914950371,-3.886050224
-0.6229500175,8.800050735,-4.129950047
-0.4309500158,9.183000565,-4.021950245
-0.5080500245,8.800050735,-4.054049969
-0.46905002,8.953050613,-4.149000168
-0.7380000353,8.532000542,-4.402050018
-0.4309500158,8.838000298,-4.558050156
-0.3160500228,8.838000298,-4.351950169
-0.5460000038,8.953050613,-4.24905014
-0.4309500158,8.569950104,-4.429050446
-0.7759500146,8.263950348,-4.851000309
0.2959500253,8.340000153,-5.014950275
0.2580000162,6.195000172,-4.768950462
-0.1630500108,0.02805000171,-1.407000065
-0.2779500186,-0.3550500274,-0.5260500312
-0.1630500108,-0.3930000067,-0.487950027
-0.1630500108,-0.4699500203,-0.8320500255
-0.201000005,-0.4309500158,-0.5260500312
-0.1630500108,-0.3930000067,-0.5260500312
-0.1249500066,-0.3930000067,-0.4489500225
-0.2400000095,-0.3930000067,-0.4489500225
18.53100014,77.947052,-2.365050077
-1.579950094,-23.41605186,-16.69200134
-2.653050184,-24.14400101,-6.118950367
-1.695000052,-7.518000126,-5.391000271
-20.00700188,-17.40195084,5.794050217
-1.236000061,-26.02095032,-0.4489500225
-0.6229500175,-2.767950058,0.04800000042
-10.20000076,0.8320500255,0.04800000042
-1.389000058,-14.95005035,19.08705139
-0.7380000353,-4.071000099,4.53000021
-1.657050133,-8.245950699,3.610050201
-1.04400003,-6.829050541,6.139050484
-1.389000058,-7.710000515,5.832000256
-1.389000058,-7.174050331,5.947050095
-1.695000052,-7.594950199,6.369000435
-1.465050101,-7.135050297,5.794050217
-1.771950126,-7.55700016,5.563950062
-1.618950129,-7.402950287,5.87100029
-1.657050133,-7.327050209,6.319050312
-1.579950094,-7.174050331,6.301950455
-1.695000052,-7.096950531,6.43200016
-1.695000052,-7.288050175,6.387000084
-1.734000087,-7.249950409,6.439050198
-1.924950123,-7.059000492,6.451050282
-1.924950123,-7.327050209,6.447000504
-1.924950123,-6.904950142,6.430050373
-1.924950123,-7.135050297,6.48900032
-1.963050127,-7.096950531,6.565050125
-1.84800005,-6.867000103,6.628050327
-1.963050127,-7.288050175,6.565050125
-1.924950123,-6.982050419,6.625950336
-1.924950123,-7.020000458,6.685050488
-1.963050127,-7.059000492,6.640050411
-1.887000084,-7.020000458,6.604050159
-1.963050127,-7.059000492,6.615000248
-1.84800005,-7.020000458,6.597000122
-1.924950123,-7.020000458,6.658050537
-1.887000084,-6.982050419,6.630000114
-1.924950123,-7.020000458,6.667950153
-1.887000084,-7.096950531,6.663000107
-1.963050127,-6.982050419,6.660000324
-1.84800005,-7.059000492,6.616950512
-1.924950123,-6.982050419,6.631950378
-1.963050127,-7.020000458,6.556950092
-1.887000084,-7.059000492,6.562050343
-1.84800005,-6.904950142,6.657000542
-1.924950123,-7.059000492,6.622950077
-1.81005013,-6.982050419,6.625950336
-1.924950123,-6.982050419,6.675000191
-1.924950123,-7.020000458,6.690000534
-1.924950123,-6.982050419,6.624000549
-1.963050127,-7.059000492,6.673050404
-1.887000084,-7.020000458,6.66105032
-1.84800005,-6.982050419,6.580050468
-1.84800005,-7.096950531,6.586950302
-2.002050161,-7.020000458,6.565050125
-1.963050127,-7.020000458,6.568050385
-1.963050127,-7.059000492,6.568950176
-1.963050127,-7.059000492,6.576000214
-1.924950123,-7.020000458,6.580050468
-1.887000084,-7.059000492,6.664050102
-1.963050127,-6.982050419,6.622050285
-1.963050127,-7.135050297,6.646950245
-2.002050161,-7.059000492,6.643050194
-1.924950123,-6.982050419,6.666000366
-1.924950123,-7.020000458,6.682950497
-1.924950123,-7.020000458,6.702000141
-1.887000084,-7.020000458,6.636000156
-1.924950123,-7.020000458,6.627000332
-1.963050127,-7.096950531,6.640050411
-1.924950123,-7.059000492,6.607950211
-1.963050127,-7.020000458,6.613950253
-2.002050161,-7.020000458,6.598050117
-2.002050161,-7.020000458,6.603000164
-1.963050127,-7.135050297,6.559050083
-1.84800005,-6.982050419,6.609000206
-1.963050127,-7.096950531,6.565950394
-1.887000084,-6.982050419,6.559050083
-1.84800005,-6.982050419,6.601050377
-1.84800005,-6.982050419,6.634050369
-1.887000084,-7.020000458,6.601050377
-1.887000084,-6.982050419,6.619950294
-1.84800005,-7.059000492,6.622950077
-1.963050127,-6.982050419,6.613950253
-1.924950123,-7.059000492,6.675000191
-1.924950123,-6.982050419,6.646050453
-1.924950123,-6.982050419,6.682050228
-1.924950123,-7.020000458,6.664950371
-1.84800005,-7.059000492,6.616950512
-1.924950123,-7.020000458,6.601950169
-1.963050127,-7.059000492,6.645000458
-1.887000084,-6.982050419,6.657000542
-1.887000084,-7.020000458,6.687000275
-2.002050161,-7.020000458,6.691050529
-1.887000084,-6.982050419,6.690000534
-1.924950123,-6.943950176,6.717000484
-1.963050127,-7.020000458,6.640950203
-1.924950123,-7.020000458,6.687000275
-1.924950123,-6.982050419,6.694950104
-1.963050127,-7.020000458,6.667950153
-1.963050127,-6.982050419,6.625050545
-1.84800005,-7.020000458,6.604950428
-1.924950123,-6.982050419,6.589950085
-1.924950123,-7.135050297,6.655050278
-1.887000084,-7.059000492,6.649050236
-1.924950123,-7.020000458,6.62100029
-1.924950123,-7.020000458,6.606000423
-1.963050127,-7.020000458,6.655950546
-2.002050161,-7.020000458,6.627000332
-1.887000084,-6.904950142,6.664050102
-1.924950123,-6.943950176,6.642000198
-1.963050127,-6.982050419,6.628950119
-1.963050127,-7.135050297,6.612000465
