Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.8320500255,4.893000126,8.494950294
0.4489500225,5.122950077,8.43900013
0.4870500267,5.16105032,8.394000053
0.9850500226,5.046000004,8.422950745
0.7170000076,5.046000004,8.476050377
0.6409500241,5.122950077,8.407950401
0.6019500494,5.199000359,8.42595005
0.8700000644,5.122950077,8.36400032
0.9090000391,4.930950165,8.401050568
0.4870500267,5.122950077,8.445000648
0.5640000105,5.122950077,8.37405014
0.5260500312,5.16105032,8.361000061
0.6790500283,5.122950077,8.356050491
0.5260500312,5.122950077,8.386050224
0.7170000076,5.122950077,8.373000145
0.6019500494,5.199000359,8.431050301
0.6019500494,5.16105032,8.341950417
0.7170000076,5.046000004,8.377950668
0.5260500312,5.236950397,8.353050232
0.7939500213,5.008050442,8.401050568
0.6019500494,5.122950077,8.42400074
0.756000042,5.046000004,8.370000839
0.5640000105,4.969050407,8.43405056
0.7170000076,5.122950077,8.406000137
0.8700000644,5.046000004,8.37405014
0.6790500283,5.083950043,8.376000404
0.756000042,5.083950043,8.397000313
0.756000042,5.236950397,8.436000824
0.7939500213,5.122950077,8.404050827
0.5260500312,5.083950043,8.36700058
0.6790500283,5.083950043,8.430000305
0.6790500283,5.16105032,8.44904995
0.8320500255,5.236950397,8.381999969
0.7170000076,5.16105032,8.352000237
0.6019500494,5.275950432,8.36400032
0.9090000391,5.236950397,8.348999977
0.6790500283,5.199000359,8.348999977
0.8700000644,5.083950043,8.322000504
0.756000042,5.083950043,8.344050407
0.7170000076,5.199000359,8.350950241
0.6019500494,5.122950077,8.362050056
0.8320500255,5.236950397,8.347949982
0.7170000076,5.236950397,8.379000664
0.6790500283,5.199000359,8.350049973
0.6019500494,5.122950077,8.341050148
0.756000042,5.199000359,8.358000755
0.8700000644,5.236950397,8.386950493
0.6019500494,5.122950077,8.337000847
0.756000042,5.16105032,8.344950676
0.7170000076,5.16105032,8.338050842
0.5640000105,5.122950077,8.391000748
0.7939500213,5.122950077,8.35695076
0.7170000076,5.122950077,8.355000496
0.8320500255,5.122950077,8.376000404
0.7170000076,5.236950397,8.362050056
0.6790500283,5.199000359,8.361000061
0.6790500283,5.16105032,8.359950066
0.6790500283,5.046000004,8.400000572
0.6790500283,4.969050407,8.391000748
0.6019500494,5.083950043,8.359950066
0.5640000105,5.122950077,8.36400032
0.6019500494,5.122950077,8.35695076
0.4489500225,5.083950043,8.398050308
0.6409500241,5.16105032,8.365950584
0.5260500312,4.854000092,8.451000214
0.3720000088,4.624950409,8.470950127
0.1810500026,4.777950287,8.389950752
-0.8520000577,3.858000278,8.497050285
-7.671000481,-1.04400003,15.33000088
-4.990050316,-1.2739501,4.258950233
-5.986050129,-1.657050133,2.343000174
-14.52900028,8.800050735,0.8110500574
-1.771950126,12.43905067,-12.86400032
-1.081950068,7.267950535,-4.207050323
-2.500050068,-2.077950001,-1.333050013
-0.08595000207,3.514050245,0.235950008
14.16405106,19.94805145,22.14900017
0.3340500295,-0.5080500245,12.49500084
-0.1630500108,-0.4309500158,1.270950079
7.84305048,3.28395009,0.3130500019
4.663050175,4.548000336,7.591050148
0.6019500494,-1.236000061,4.756950378
44.6569519,-12.49800014,0.04500000179
-2.806050062,-0.5839500427,6.481050491
11.40495014,2.020050049,0.1980000138
6.234000206,-0.1630500108,7.362000465
8.11095047,-0.3160500228,5.868000507
7.651050568,-0.1249500066,5.983050346
7.536000252,-0.1249500066,5.791050434
7.651050568,-0.1630500108,6.058950424
7.612950325,-0.2400000095,6.021000385
7.420950413,-0.201000005,6.09705019
7.612950325,-0.1630500108,5.944050312
7.573950291,-0.1249500066,5.547000408
7.536000252,-0.1630500108,5.533950329
7.536000252,-0.1630500108,5.692050457
7.536000252,-0.1249500066,5.958000183
7.536000252,-0.1630500108,6.046050072
7.459950447,-0.1249500066,6.106050491
7.498050213,-0.08595000207,6.228000164
7.498050213,-0.1249500066,6.243000507
7.536000252,-0.1630500108,6.238950253
7.536000252,-0.1249500066,6.252000332
7.536000252,-0.1249500066,6.277950287
7.612950325,-0.1630500108,6.333000183
7.536000252,-0.1630500108,6.337050438
7.536000252,-0.1630500108,6.364050388
7.498050213,-0.1249500066,6.37005043
7.420950413,-0.1630500108,6.333000183
7.498050213,-0.08595000207,6.34305048
7.536000252,-0.1249500066,6.316050529
7.573950291,-0.08595000207,6.309000492
7.651050568,-0.1249500066,6.316050529
7.536000252,-0.1249500066,6.366000175
7.536000252,-0.1249500066,6.358050346
7.573950291,-0.1630500108,6.354000092
7.383000374,-0.1249500066,6.378000259
7.573950291,-0.2400000095,6.307050228
7.498050213,-0.08595000207,6.307950497
7.573950291,-0.201000005,6.322950363
7.498050213,-0.1630500108,6.337050438
7.498050213,-0.1249500066,6.342000484
7.459950447,-0.201000005,6.361050129
7.536000252,-0.1630500108,6.354000092
7.498050213,-0.2400000095,6.357000351
7.536000252,-0.1630500108,6.363000393
7.612950325,-0.1630500108,6.343950272
7.498050213,-0.1249500066,6.309000492
7.459950447,-0.201000005,6.361050129
7.536000252,-0.201000005,6.382050514
7.651050568,-0.1630500108,6.307950497
7.573950291,-0.01005000062,6.312000275
7.573950291,-0.1630500108,6.367950439
7.573950291,-0.2400000095,6.334050179
7.536000252,-0.1630500108,6.295050144
7.573950291,-0.08595000207,6.304950237
7.498050213,-0.1249500066,6.379050255
7.498050213,-0.1630500108,6.379050255
7.536000252,-0.1249500066,6.369000435
7.573950291,-0.1630500108,6.328950405
7.612950325,-0.1249500066,6.313950062
7.536000252,-0.1249500066,6.297000408
7.612950325,-0.1630500108,6.265950203
7.573950291,-0.1249500066,6.307950497
7.536000252,-0.1630500108,6.321000099
7.573950291,-0.1249500066,6.295950413
7.612950325,-0.2779500186,6.27300024
7.573950291,-0.1249500066,6.307050228
7.498050213,-0.1630500108,6.321000099
7.498050213,-0.201000005,6.312000275
7.573950291,-0.1630500108,6.328950405
7.459950447,-0.201000005,6.27300024
7.498050213,-0.3160500228,6.28305006
7.420950413,-0.1249500066,6.295950413
7.420950413,-0.1249500066,6.292050362
7.573950291,-0.1249500066,6.298950195
7.498050213,-0.1249500066,6.381000519
7.459950447,-0.1630500108,6.373950481
7.536000252,-0.1249500066,6.34005022
7.459950447,-0.1630500108,6.331050396
7.498050213,-0.2400000095,6.340950489
7.498050213,-0.1630500108,6.339000225
7.573950291,-0.1249500066,6.363000393
7.459950447,-0.1630500108,6.354000092
7.498050213,-0.1249500066,6.367050171
7.573950291,-0.1249500066,6.346950531
7.498050213,-0.201000005,6.358950138
7.498050213,-0.1630500108,6.334050179
7.498050213,-0.1630500108,6.376050472
7.573950291,-0.201000005,6.355050087
7.498050213,-0.1249500066,6.327000141
7.498050213,-0.1630500108,6.364050388
7.498050213,-0.1249500066,6.367050171
7.536000252,-0.1630500108,6.313950062
7.498050213,-0.1630500108,6.367050171
