Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.9090000391,8.953050613,3.687000275
0.7939500213,8.992050171,3.87195015
0.7939500213,9.030000687,3.769050121
0.7170000076,8.992050171,3.859050274
0.756000042,8.992050171,3.83100009
0.9090000391,8.877000809,3.975000143
0.9469500184,8.914950371,3.910950184
0.9090000391,8.877000809,3.859950066
0.756000042,8.992050171,3.877050161
0.7939500213,8.953050613,3.957000256
0.7939500213,8.877000809,3.985050201
0.7170000076,8.953050613,4.029000282
0.756000042,8.992050171,3.895050287
0.8700000644,8.914950371,3.99600029
0.7939500213,8.914950371,3.913950205
0.8700000644,9.030000687,3.814050198
0.756000042,8.877000809,3.927000284
0.8700000644,8.992050171,3.906000137
0.7939500213,8.953050613,3.909000158
0.8320500255,8.838000298,3.880050182
0.7939500213,8.877000809,3.949950218
0.9090000391,8.992050171,3.912000179
0.756000042,8.953050613,3.859950066
0.7170000076,8.992050171,3.841050148
0.756000042,8.838000298,3.934950113
0.9469500184,8.914950371,3.930000305
0.7939500213,8.992050171,3.829950094
0.8700000644,8.953050613,3.916950226
0.8700000644,8.877000809,3.940050125
0.9469500184,8.877000809,3.925050259
0.8700000644,8.838000298,3.964050293
0.8700000644,8.877000809,4.030950069
0.8700000644,8.953050613,4.02300024
0.8320500255,8.914950371,3.829950094
0.756000042,8.953050613,3.80700016
0.7939500213,8.953050613,3.849000216
0.9090000391,8.914950371,3.805050135
0.9090000391,8.992050171,3.859050274
0.756000042,8.914950371,3.961950302
0.8700000644,8.914950371,3.880950212
0.8700000644,8.914950371,3.945000172
0.8320500255,8.953050613,3.891000271
0.8320500255,8.877000809,3.940950155
0.7939500213,8.838000298,4.065000057
0.7939500213,8.877000809,4.019999981
0.8700000644,8.992050171,3.964950085
0.756000042,8.992050171,3.852000237
0.9469500184,8.838000298,3.89805007
0.8320500255,8.877000809,4.000050068
0.7170000076,8.953050613,3.973050117
0.7939500213,8.838000298,3.99600029
0.756000042,8.992050171,3.997050285
0.8700000644,8.992050171,3.89805007
