Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-1.695000052,8.608950615,1.615050077
-1.963050127,8.569950104,1.041000009
-2.346000195,8.494050026,2.113049984
-2.193000078,8.532000542,1.921950102
-2.500050068,8.608950615,1.654050112
-2.002050161,9.067950249,3.88800025
-2.308050156,9.145050049,3.433950186
-1.887000084,9.030000687,1.429950118
-1.236000061,9.183000565,0.7920000553
-1.734000087,8.838000298,0.3679500222
-0.8910000324,8.723999977,3.376050234
-1.695000052,8.800050735,3.537000179
-1.542000055,8.647050858,3.787950277
-1.159050107,9.10695076,3.732000113
-1.657050133,8.992050171,3.453000069
-1.695000052,8.992050171,3.088950157
-1.963050127,8.992050171,2.086950064
-1.350000024,8.723999977,3.579000235
-1.579950094,8.877000809,3.702000141
-1.389000058,8.953050613,3.778950214
-1.04400003,8.877000809,3.759000063
-0.9670500755,8.953050613,3.879000187
-0.7380000353,8.800050735,3.889950275
-0.8910000324,8.68500042,4.117949963
-1.312050104,8.723999977,4.228050232
-1.236000061,8.761950493,4.171050072
-1.579950094,8.68500042,4.18500042
-0.9289500713,8.838000298,4.267950058
-1.963050127,8.723999977,4.17195034
-1.426950097,8.953050613,4.039050102
-1.081950068,8.992050171,3.940050125
-1.389000058,8.953050613,3.961050272
-1.2739501,9.067950249,3.834000111
-1.081950068,8.761950493,3.792000294
-1.426950097,8.723999977,3.976050138
-1.159050107,8.953050613,3.8989501
-1.006049991,8.953050613,3.880050182
-0.8520000577,8.953050613,3.798000097
-1.006049991,8.877000809,3.796950102
-1.006049991,8.953050613,3.796050072
-1.120950103,8.953050613,3.852000237
-1.312050104,8.838000298,3.834000111
-1.081950068,8.877000809,3.868950129
-1.426950097,8.877000809,3.95595026
-1.312050104,8.838000298,3.907950163
-1.159050107,8.761950493,3.919050217
-1.236000061,8.723999977,4.000950336
-1.579950094,8.647050858,4.09800005
-1.426950097,8.532000542,4.122000217
-1.312050104,8.723999977,4.164000034
-1.504050016,8.838000298,4.138050079
-1.312050104,8.608950615,4.134000301
-1.159050107,8.68500042,4.138050079
-1.120950103,8.838000298,4.152000427
-1.618950129,8.455050468,4.111950397
-1.465050101,8.68500042,4.157999992
-1.2739501,8.494050026,4.195950031
-1.579950094,8.68500042,4.351050377
-1.006049991,8.455050468,4.357950211
-0.8520000577,8.340000153,4.599000454
-1.695000052,8.532000542,4.663050175
-1.159050107,7.918950558,4.915950298
-1.006049991,8.494050026,4.858050346
-0.8910000324,8.608950615,4.825050354
-1.695000052,8.379000664,4.80795002
-0.9670500755,7.651050568,5.268000126
-0.4309500158,7.68900013,5.619000435
-0.6610500216,7.728000164,5.926050186
-1.579950094,7.68900013,5.961000443
-1.312050104,7.573950291,6.025950432
-0.7380000353,7.306050301,6.177000523
-1.426950097,7.075950146,6.484950542
-1.081950068,6.616950512,6.937950134
-1.197000027,6.808050156,7.069050312
-0.7380000353,7.11495018,6.92895031
-1.081950068,6.96105051,6.855000496
-0.8910000324,6.885000229,6.874950409
-0.7380000353,6.846000195,6.949050426
-0.8520000577,6.846000195,7.051050186
-1.120950103,6.616950512,7.05300045
-1.006049991,6.234000206,7.321950436
-1.236000061,6.271950245,7.515000343
-0.7380000353,6.348000526,7.453950405
-1.159050107,6.195000172,7.524000168
-1.197000027,6.157050133,7.594950199
-1.120950103,6.348000526,7.497000217
-0.8910000324,6.5020504,7.411950588
-0.5839500427,6.463050365,7.345050335
-0.2779500186,6.424950123,7.339050293
-1.006049991,6.348000526,7.368000507
-1.04400003,6.271950245,7.453050137
-1.350000024,6.079950333,7.612050533
-0.8520000577,6.042000294,7.629000187
-0.8140500188,6.079950333,7.638000488
-0.9289500713,6.195000172,7.690050602
-0.7759500146,6.195000172,7.705050468
-1.159050107,6.042000294,7.716000557
-0.8910000324,6.195000172,7.642950535
-0.5460000038,6.463050365,7.585950375
-0.8520000577,6.348000526,7.459950447
-0.8520000577,6.463050365,7.384050369
0.2959500253,6.616950512,7.366050243
-0.5839500427,6.463050365,7.435950279
-1.197000027,6.5020504,7.24200058
-0.8140500188,6.348000526,7.405050278
0.1429500133,6.577950478,7.440000534
-0.08595000207,6.616950512,7.350000381
-0.8140500188,6.271950245,7.38795042
-0.1630500108,5.7739501,7.513950348
-2.077950001,6.310050488,7.483050346
-1.006049991,5.236950397,5.923950195
-0.8520000577,1.215000033,2.84100008
-1.81005013,-1.006049991,1.002000093
-2.0400002,-0.8140500188,0.9259500504
-1.924950123,-0.5839500427,0.8110500574
-1.84800005,-0.5460000038,1.078950047
-1.312050104,-0.5460000038,1.270950079
-0.6990000606,-0.7759500146,1.270950079
-0.3930000067,-0.8140500188,1.270950079
-7.057950497,77.947052,-3.211050034
-8.208000183,-77.27805328,-37.45800018
2.134950161,-17.09505081,-74.08095551
-0.2779500186,-5.143050194,-4.092000008
-0.4309500158,-4.339050293,-0.8350500464
-0.1249500066,-3.571950197,-0.6820500493
-0.7380000353,-3.112950087,-0.5670000315
-0.5460000038,-2.385000229,-0.6820500493
-0.5460000038,-2.155050039,-0.7200000286
0.7170000076,35.2330513,-0.5290500522
28.41405106,-14.49000072,-5.431950092
-6.637050152,-3.763950109,5.215950012
-8.629050255,-7.863000393,23.64300156
-3.649050236,-2.232000113,0.006000000052
5.812050343,-4.875,13.60605049
0.9469500184,-3.073950052,10.65600014
0.9850500226,-1.695000052,10.35000038
1.215000033,-1.81005013,10.31100082
0.8700000644,-1.963950038,10.08195019
0.9469500184,-1.963950038,9.928050041
0.9850500226,-2.002050161,10.27305031
1.062000036,-2.002050161,10.12005043
0.9090000391,-1.963950038,10.04295063
1.062000036,-1.924950123,9.6060009
1.062000036,-1.963950038,9.607950211
0.9850500226,-1.963950038,9.628050804
0.9469500184,-1.963950038,9.649050713
0.9469500184,-1.963950038,9.633000374
1.062000036,-2.193000078,9.634050369
0.9850500226,-2.077950001,9.609000206
0.9850500226,-1.963950038,9.577950478
1.099950075,-1.924950123,9.601050377
1.024049997,-1.924950123,9.594000816
1.062000036,-1.924950123,9.652950287
1.062000036,-1.924950123,9.589050293
0.9469500184,-2.077950001,9.55905056
0.9469500184,-1.887000084,9.639000893
1.062000036,-1.924950123,9.574950218
1.024049997,-2.002050161,9.628950119
1.099950075,-2.002050161,9.649050713
