Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
4.357050419,1.062000036,9.100049973
6.349050522,0.4870500267,8.716950417
5.275950432,2.824050188,7.53000021
4.242000103,2.134050131,6.418950081
4.357050419,2.862000227,8.832000732
5.620950222,3.054000139,8.908950806
7.345050335,3.091950178,7.798050404
7.306050301,1.252950072,7.759050369
7.573950291,-0.5839500427,7.491000175
10.94595051,-0.9679500461,6.304050446
12.40095043,0.6790500283,2.013000011
9.145050049,2.824050188,-0.3610500097
7.038000107,5.391000271,-0.3610500097
7.420950413,7.996050358,4.312050343
7.765950203,5.926950455,7.414950371
6.540000439,3.360000134,6.418950081
4.777950287,3.28395009,3.430950165
2.862000227,4.012050152,0.2890500128
-0.1249500066,6.655050278,-1.16595006
-0.8910000324,9.29805088,-4.306950092
-1.81005013,11.4820509,-2.7739501
-0.9670500755,10.56195068,0.2890500128
-0.08595000207,9.604950905,3.507000208
-1.312050104,9.183000565,2.395950079
-2.61495018,8.877000809,-0.01605000161
-3.457050085,7.957050323,-0.2080500126
-3.994050264,7.842000484,0.3660000265
-3.916950226,7.306050301,0.9400500655
-3.802050114,6.310050488,1.285050035
-0.8520000577,0.2190000117,1.093950033
-0.2779500186,-0.6229500175,0.2509500086
-0.2779500186,-0.5839500427,-0.05505000427
15.16005039,34.15995026,-0.09300000221
0.6019500494,22.39995193,-10.3600502
-0.46905002,7.420950413,-3.502050161
-1.120950103,1.905000091,-0.6679500341
-2.730000019,5.581950188,0.1740000099
-4.339050293,13.35900021,-0.4380000234
-3.457050085,7.765950203,-0.6679500341
-3.879000187,6.042000294,-0.3229500055
-3.304050207,5.50605011,-0.283950001
0.8320500255,6.157050133,0.8640000224
0.1039500013,-2.998050213,3.430950165
13.47405052,-9.241950035,2.664000034
6.349050522,-4.53000021,-40.96800232
3.0160501,0.7170000076,-12.00705051
4.394999981,0.8700000644,-5.763000488
4.777950287,2.134050131,-9.517050743
1.560000062,1.407000065,-8.827050209
0.756000042,0.6400500536,-8.368050575
0.5260500312,0.3340500295,-8.023050308
1.444950104,1.483050108,-8.751000404
2.671050072,2.593950033,-9.210000038
2.134950161,2.326050043,-9.210000038
2.25,1.750950098,-9.172050476
2.593950033,1.866000056,-9.900000572
2.671050072,2.287950039,-9.900000572
2.326050043,2.556000233,-8.86605072
2.095950127,2.632050037,-8.715000153
3.589950085,1.597950101,-9.297000885
4.740000248,0.3340500295,-9.07005024
3.091950178,0.1810500026,-9.394950867
4.663050175,-0.01005000062,-9.586050034
6.157050133,-1.734000087,-7.633050442
7.075950146,-0.1630500108,-8.667000771
6.463950157,1.024049997,-8.359950066
4.701000214,-0.9679500461,-8.475000381
5.736000061,0.06599999964,-9.012000084
5.581950188,-0.2779500186,-9.700950623
3.897000074,0.6790500283,-10.31400013
3.744000196,1.330050111,-10.77405071
4.855050087,1.560000062,-12.03795052
4.203000069,2.173050165,-13.87695026
4.43295002,2.173050165,-13.95300102
5.42895031,3.28395009,-11.04195023
3.859050274,3.360000134,-8.743050575
3.897000074,4.893000126,-6.253050327
0.02805000171,5.581950188,-1.503000021
-1.695000052,5.581950188,-0.6600000262
-2.269950151,6.655050278,1.714050055
-2.767950058,6.846000195,0.6790500283
-2.538000107,7.612950325,0.6790500283
-1.695000052,7.918950558,0.9480000734
-2.385000229,8.569950104,1.828950047
-1.657050133,8.992050171,2.977950096
-0.8910000324,8.877000809,2.671050072
-0.3930000067,9.222000122,2.518050194
-0.04800000042,9.030000687,2.365050077
-1.426950097,8.034000397,2.785950184
-0.8520000577,7.918950558,3.471000195
-0.46905002,8.263950348,3.703950167
1.099950075,10.21800041,1.330950022
0.3340500295,9.949050903,1.67505002
1.522050023,9.337050438,2.47995019
0.3720000088,9.145050049,1.407000065
0.3720000088,9.030000687,1.828950047
-0.3160500228,9.030000687,0.8710500598
2.095950127,9.067950249,0.7180500627
0.6790500283,9.067950249,2.476050138
1.905000091,8.379000664,2.584050179
4.318050385,7.612950325,0.487950027
3.169050217,8.034000397,2.173050165
3.361050129,8.034000397,4.394999981
1.67505002,8.226000786,2.059050083
2.095950127,9.067950249,7.804950237
3.705000162,7.420950413,2.977950096
-0.2779500186,8.11095047,0.9859500527
3.246000051,9.10695076,-1.234950066
3.399000168,7.573950291,0.4110000134
2.518050194,8.034000397,1.216050029
2.593950033,8.68500042,0.2200500071
1.752000093,8.569950104,-0.4309500158
1.368000031,9.183000565,0.9480000734
0.4489500225,9.29805088,1.101000071
-0.46905002,9.375,0.9090000391
-0.3160500228,9.145050049,0.1050000042
-0.8910000324,9.337050438,0.2200500071
-0.7380000353,9.10695076,0.3730500042
-0.4309500158,9.222000122,0.7180500627
-0.3160500228,9.222000122,0.2959500253
-0.3160500228,9.375,1.204950094
-0.2779500186,9.29805088,1.261050105
-0.5839500427,9.222000122,1.357950091
-0.201000005,9.183000565,2.038950205
-0.2779500186,9.145050049,3.186000109
-0.3540000021,9.337050438,2.809950113
-0.5460000038,9.067950249,2.956950188
-0.6610500216,9.183000565,3.202950239
-0.6229500175,9.145050049,1.789050102
-0.7380000353,9.222000122,1.939050078
-0.3160500228,9.067950249,2.671950102
-0.08595000207,9.030000687,3.517050266
-0.1630500108,9.067950249,3.577050209
-0.3540000021,9.145050049,3.490950108
-0.4309500158,9.145050049,3.490050077
-0.46905002,9.337050438,3.412950277
-0.5460000038,9.222000122,2.935050249
-0.46905002,9.145050049,2.968050241
-0.2400000095,9.145050049,3.39195013
-0.2779500186,9.030000687,3.531000137
-0.2400000095,9.030000687,3.597000122
-0.1630500108,9.183000565,3.484050274
-0.3160500228,9.259950638,3.394050121
-0.2779500186,9.183000565,2.656050205
-0.4309500158,9.183000565,2.983950138
-0.4309500158,9.183000565,3.346950054
-0.46905002,9.183000565,3.352950096
-0.4309500158,9.222000122,2.844000101
-0.4309500158,9.145050049,3.079050064
-0.3160500228,9.222000122,3.004050255
-0.1630500108,9.10695076,3.133050203
-0.1630500108,9.067950249,3.469950199
-0.01005000062,9.145050049,3.520050049
-0.04800000042,9.067950249,3.45600009
-0.3160500228,9.10695076,3.570000172
-0.3930000067,9.29805088,3.493950129
-0.2400000095,9.183000565,3.345000267
-0.3540000021,9.222000122,3.306000233
-0.4309500158,9.183000565,3.186000109
-0.3930000067,9.222000122,3.199050188
-0.3160500228,9.183000565,3.393000126
-0.3160500228,9.10695076,3.294000149
-0.2779500186,9.067950249,3.415050268
-0.1249500066,9.183000565,3.394050121
-0.1249500066,9.145050049,3.442050219
-0.1249500066,9.145050049,3.412050247
-0.201000005,9.145050049,3.508050203
-0.2779500186,9.222000122,3.47295022
-0.3160500228,9.10695076,3.439050198
-0.2400000095,9.145050049,3.441000223
-0.4309500158,9.222000122,3.394050121
-0.2400000095,9.183000565,3.229050159
-0.2779500186,9.145050049,3.225000143
-0.3160500228,9.222000122,3.47205019
-0.2779500186,9.10695076,3.400050163
