Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
-0.8910000324,5.926950455,7.885950565
-0.6990000606,5.850000381,7.879050255
-0.6990000606,5.889000416,7.846050262
-0.6990000606,5.7739501,7.909050465
-0.7759500146,5.889000416,7.914000511
-0.7380000353,5.7739501,7.912950516
-0.6610500216,5.7739501,7.87005043
-0.6610500216,5.926950455,7.944000244
-0.6990000606,5.96505022,7.867050171
-0.5839500427,5.620950222,7.861050606
-0.6610500216,5.812050343,7.900050163
-0.6610500216,5.7739501,7.947000504
-0.6990000606,5.7739501,7.878000259
-0.6990000606,5.734950066,7.936050415
-0.7759500146,5.812050343,7.929000378
-0.6990000606,5.850000381,7.957950592
-0.6610500216,5.734950066,7.918050289
-0.3930000067,5.7739501,7.909950256
-0.46905002,5.734950066,7.987050533
-0.5080500245,5.7739501,7.996050358
-0.2779500186,5.697000504,7.987950325
-0.3930000067,5.659050465,8.005949974
-0.5080500245,5.7739501,7.950000286
-0.3930000067,5.697000504,7.975050449
-0.4309500158,5.620950222,7.966050148
-0.5080500245,5.620950222,8.031000137
-0.3930000067,5.734950066,8.032950401
-0.46905002,5.7739501,8.023050308
-0.3540000021,5.697000504,8.005949974
-0.2779500186,5.659050465,8.017950058
-0.2779500186,5.734950066,7.97205019
-0.5460000038,5.620950222,8.017050743
-0.1630500108,5.697000504,8.055000305
-0.1249500066,5.734950066,8.029950142
-0.3160500228,5.581950188,7.963050365
0.2190000117,5.42895031,8.016000748
-0.3930000067,5.581950188,8.050050735
-0.4309500158,5.50605011,8.071050644
0.1039500013,5.620950222,8.061000824
0.02805000171,5.50605011,8.128950119
-0.08595000207,5.620950222,8.100000381
-0.3160500228,5.7739501,8.046000481
-0.5460000038,5.7739501,8.092050552
-0.2779500186,5.42895031,8.059950829
-0.5839500427,5.199000359,8.085000038
-1.657050133,5.083950043,8.070000648
0.7939500213,3.781950235,7.939050198
1.94295013,4.624950409,3.066000223
-1.963050127,8.532000542,-0.3810000122
-1.465050101,9.183000565,0.7669500113
-5.488050461,-3.151050091,1.87800014
-6.024000168,-8.859000206,0.460950017
-4.377000332,-6.369000435,-1.951950073
-3.342000246,-4.683000088,-1.30095005
-2.308050156,-3.381000042,-1.071000099
-1.618950129,-2.461950064,-0.8790000677
-31.6909523,-78.92595673,-0.7639500499
-3.304050207,-12.80505085,-18.34800148
-1.887000084,-7.825050354,-5.515050411
-2.500050068,-6.561000347,-1.914000034
-1.426950097,-5.028000355,-1.914000034
-10.20000076,16.11705017,-3.484050274
-1.120950103,13.16700077,-16.0489502
-2.61495018,1.483050108,-1.492050052
-1.695000052,0.1420500129,-1.416000009
-1.2739501,2.479050159,-1.492050052
0.8320500255,1.138050079,-5.515050411
2.364000082,-12.00000095,-3.331050158
-3.571950197,-6.790050507,16.24394989
-0.01005000062,-0.5460000038,-0.8410500288
0.756000042,0.7170000076,-1.759950042
-1.236000061,-6.598950386,3.181050062
1.177050114,-0.1249500066,1.725000024
-3.112950087,-2.422950029,2.836050034
0.5260500312,-0.4309500158,7.393950462
0.1810500026,-0.8140500188,12.98805046
-0.1249500066,-0.8140500188,9.730950356
-0.01005000062,-0.8140500188,10.65105057
0.02805000171,-0.8910000324,10.15305042
-0.01005000062,-0.7380000353,10.15305042
0.02805000171,-0.7759500146,9.988950729
0.02805000171,-0.7380000353,9.826050758
0.02805000171,-0.8140500188,9.826950073
-0.01005000062,-0.8530500531,9.80505085
0.06599999964,-0.7759500146,9.829050064
-0.01005000062,-0.7380000353,9.86700058
0.1429500133,-0.8140500188,9.828000069
0.06599999964,-0.8140500188,9.829050064
0.02805000171,-0.7759500146,9.790050507
0.02805000171,-0.8140500188,9.844950676
0.02805000171,-0.7759500146,9.841050148
-0.01005000062,-0.6990000606,9.805950165
0.06599999964,-0.8530500531,9.811950684
-0.01005000062,-0.9289500713,9.871050835
0.02805000171,-0.7759500146,9.844050407
0.1429500133,-0.7759500146,9.823950768
0.02805000171,-0.8530500531,9.847050667
0.1039500013,-0.8140500188,9.787050247
0.06599999964,-0.8530500531,9.786000252
0.1039500013,-0.9289500713,9.786000252
0.1039500013,-0.8530500531,9.826050758
0.1039500013,-0.8140500188,9.847950935
0.1039500013,-0.8140500188,9.86400032
0.1039500013,-0.7759500146,9.846000671
-0.01005000062,-0.7759500146,9.787050247
0.02805000171,-0.8140500188,9.825000763
-0.01005000062,-0.9289500713,9.844950676
0.06599999964,-0.8140500188,9.862950325
-0.01005000062,-0.8910000324,9.853050232
-0.04800000042,-0.8140500188,9.814950943
0.02805000171,-0.8140500188,9.789000511
0.06599999964,-0.7380000353,9.80505085
0.02805000171,-0.8140500188,9.787950516
0.1039500013,-0.7759500146,9.847050667
0.1429500133,-0.8140500188,9.847950935
-0.01005000062,-0.8530500531,9.787050247
0.06599999964,-0.6990000606,9.829050064
-0.01005000062,-0.6990000606,9.829050064
0.1039500013,-0.8140500188,9.831000328
0.1039500013,-0.8530500531,9.790950775
0.1429500133,-0.7759500146,9.787950516
0.1039500013,-0.9289500713,9.861000061
0.1039500013,-0.9289500713,9.859050751
-0.04800000042,-0.8530500531,9.861000061
-0.04800000042,-0.7759500146,9.790950775
0.02805000171,-0.7380000353,9.849000931
0.06599999964,-0.8140500188,9.86700058
0.1429500133,-0.8530500531,9.861000061
-0.01005000062,-0.8140500188,9.829950333
0.02805000171,-0.8530500531,9.808050156
0.02805000171,-0.6990000606,9.826950073
0.02805000171,-0.8530500531,9.828000069
-0.04800000042,-0.8530500531,9.804000854
0.1039500013,-0.8140500188,9.826050758
0.02805000171,-0.7759500146,9.86400032
-0.01005000062,-0.8530500531,9.841950417
0.02805000171,-0.8140500188,9.86400032
0.1039500013,-0.8140500188,9.862050056
0.02805000171,-0.7380000353,9.808950424
0.1429500133,-0.8140500188,9.843000412
0.1039500013,-0.8140500188,9.862950325
