Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2.709000111,8.647050858,-3.762000084
2.785950184,8.723999977,-3.730050087
2.709000111,8.647050858,-3.759000063
2.785950184,8.608950615,-3.745050192
2.785950184,8.647050858,-3.745050192
2.785950184,8.532000542,-3.697950125
2.785950184,8.647050858,-3.688950062
2.748000145,8.68500042,-3.669000149
2.709000111,8.68500042,-3.711000204
2.671050072,8.68500042,-3.730050087
2.556000233,8.68500042,-3.721950293
2.671050072,8.647050858,-3.742050171
2.632950068,8.68500042,-3.762000084
2.593950033,8.647050858,-3.817950249
2.632950068,8.68500042,-3.781950235
2.748000145,8.68500042,-3.747000217
2.824050188,8.608950615,-3.697050095
2.824050188,8.569950104,-3.747000217
2.785950184,8.647050858,-3.742950201
2.785950184,8.532000542,-3.760950089
2.709000111,8.569950104,-3.754050255
2.709000111,8.68500042,-3.781050205
2.709000111,8.761950493,-3.751050234
2.632950068,8.723999977,-3.798000097
2.785950184,8.68500042,-3.781950235
2.632950068,8.68500042,-3.778950214
2.785950184,8.647050858,-3.78000021
2.785950184,8.68500042,-3.778050184
2.748000145,8.68500042,-3.759000063
2.785950184,8.608950615,-3.7120502
2.862000227,8.569950104,-3.709950209
2.748000145,8.608950615,-3.708000183
2.785950184,8.68500042,-3.790050268
2.785950184,8.647050858,-3.784950256
2.824050188,8.647050858,-3.757950068
2.824050188,8.647050858,-3.745950222
2.824050188,8.647050858,-3.754050255
2.938950062,8.647050858,-3.682950258
2.824050188,8.647050858,-3.678000212
2.824050188,8.608950615,-3.68805027
2.748000145,8.723999977,-3.691050291
2.785950184,8.647050858,-3.694050074
2.709000111,8.68500042,-3.735000134
2.785950184,8.68500042,-3.735000134
2.632950068,8.761950493,-3.765000105
2.748000145,8.647050858,-3.802950144
2.824050188,8.68500042,-3.721950293
2.785950184,8.723999977,-3.733950138
2.785950184,8.647050858,-3.762000084
2.938950062,8.608950615,-3.742950201
2.824050188,8.608950615,-3.694050074
2.748000145,8.723999977,-3.696000099
2.901000023,8.608950615,-3.763950109
2.748000145,8.608950615,-3.738000154
2.785950184,8.532000542,-3.793950081
2.938950062,8.68500042,-3.793050289
2.901000023,8.647050858,-3.787950277
2.824050188,8.647050858,-3.75600028
2.901000023,8.647050858,-3.706050158
2.748000145,8.68500042,-3.763950109
2.824050188,8.647050858,-3.760050297
2.824050188,8.569950104,-3.721950293
2.824050188,8.647050858,-3.7120502
2.824050188,8.68500042,-3.730050087
2.901000023,8.569950104,-3.721050262
2.785950184,8.608950615,-3.705000162
2.748000145,8.68500042,-3.717000246
2.824050188,8.761950493,-3.709050179
2.785950184,8.569950104,-3.711000204
2.824050188,8.608950615,-3.735000134
2.785950184,8.647050858,-3.733050108
2.785950184,8.723999977,-3.723000288
2.709000111,8.68500042,-3.71505022
2.824050188,8.569950104,-3.75600028
2.862000227,8.569950104,-3.730950117
2.785950184,8.647050858,-3.757050276
2.824050188,8.647050858,-3.732000113
2.901000023,8.68500042,-3.747000217
2.824050188,8.647050858,-3.706950188
2.901000023,8.608950615,-3.68805027
2.901000023,8.68500042,-3.760950089
2.938950062,8.68500042,-3.721050262
2.824050188,8.68500042,-3.676950216
2.862000227,8.569950104,-3.748950243
2.901000023,8.494050026,-3.760950089
2.824050188,8.608950615,-3.753000259
2.901000023,8.68500042,-3.720000267
2.785950184,8.647050858,-3.706050158
2.748000145,8.68500042,-3.796950102
2.748000145,8.647050858,-3.763050079
2.785950184,8.532000542,-3.723000288
2.862000227,8.569950104,-3.781950235
2.901000023,8.608950615,-3.795000076
2.901000023,8.608950615,-3.718950272
2.938950062,8.569950104,-3.769050121
2.862000227,8.569950104,-3.772950172
2.862000227,8.68500042,-3.748950243
2.938950062,8.647050858,-3.696000099
2.901000023,8.569950104,-3.781950235
2.824050188,8.68500042,-3.721050262
2.785950184,8.569950104,-3.702000141
2.709000111,8.647050858,-3.720000267
2.785950184,8.647050858,-3.80700016
2.785950184,8.647050858,-3.802050114
