Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1.483050108,-1.351050019,9.748950005
1.483050108,-1.351050019,9.703950882
1.291950107,-1.351050019,9.661950111
1.330050111,-1.351050019,9.676950455
1.407000065,-1.197000027,9.718950272
1.407000065,-1.04400003,9.724050522
1.522050023,-1.081950068,9.688950539
1.368000031,-1.236000061,9.68805027
1.291950107,-1.081950068,9.729000092
1.330050111,-1.197000027,9.727950096
1.407000065,-1.159050107,9.68805027
1.407000065,-1.197000027,9.685950279
1.330050111,-1.236000061,9.68295002
1.254000068,-1.236000061,9.643950462
1.099950075,-1.081950068,9.732000351
1.177050114,-1.006049991,9.744000435
1.062000036,-1.04400003,9.708000183
1.099950075,-1.04400003,9.696000099
0.9469500184,-1.081950068,9.702000618
0.9469500184,-1.081950068,9.709950447
0.9850500226,-1.197000027,9.771000862
0.9469500184,-1.197000027,9.736050606
0.8320500255,-1.120950103,9.781949997
0.8700000644,-0.9289500713,9.730950356
0.8700000644,-0.9289500713,9.79695034
0.7170000076,-1.006049991,9.742050171
0.7939500213,-0.9289500713,9.768000603
0.6790500283,-0.9679500461,9.772950172
0.7939500213,-1.006049991,9.772950172
0.7170000076,-1.081950068,9.813000679
0.7939500213,-1.04400003,9.772950172
0.8700000644,-1.006049991,9.732000351
0.6409500241,-1.081950068,9.736950874
0.9090000391,-0.8910000324,9.814950943
0.8700000644,-0.9679500461,9.814050674
0.8700000644,-0.9679500461,9.772950172
0.8320500255,-0.9679500461,9.811950684
0.7939500213,-1.006049991,9.813000679
0.7939500213,-1.081950068,9.775050163
0.7939500213,-0.9679500461,9.775050163
0.7170000076,-1.081950068,9.775950432
0.756000042,-0.9679500461,9.777000427
0.756000042,-1.04400003,9.798000336
0.6790500283,-1.006049991,9.742050171
0.756000042,-1.081950068,9.73995018
0.8700000644,-1.006049991,9.775950432
0.6790500283,-0.9679500461,9.739050865
0.6790500283,-1.006049991,9.73995018
0.9090000391,-0.9679500461,9.775950432
0.8700000644,-1.006049991,9.73500061
0.7170000076,-0.9289500713,9.736050606
0.9090000391,-1.120950103,9.793050766
0.7939500213,-0.9679500461,9.793950081
0.9090000391,-0.9679500461,9.792000771
0.8700000644,-1.006049991,9.769950867
1.024049997,-1.081950068,9.766950607
1.062000036,-1.120950103,9.802950859
0.7939500213,-1.006049991,9.802050591
1.062000036,-1.197000027,9.798000336
1.062000036,-1.006049991,9.721050262
0.9090000391,-1.120950103,9.720000267
0.9469500184,-1.197000027,9.718050003
1.254000068,-1.120950103,9.775950432
1.099950075,-1.04400003,9.775950432
1.024049997,-0.9679500461,9.777000427
1.215000033,-1.081950068,9.736050606
1.215000033,-1.159050107,9.733050346
1.138950109,-1.081950068,9.730950356
1.099950075,-1.04400003,9.730950356
1.177050114,-1.159050107,9.727050781
1.177050114,-1.081950068,9.724050522
1.062000036,-1.081950068,9.723000526
1.368000031,-1.006049991,9.718950272
1.177050114,-1.197000027,9.718050003
1.177050114,-1.081950068,9.715050697
1.024049997,-1.04400003,9.756000519
1.215000033,-1.081950068,9.694950104
1.215000033,-1.04400003,9.730950356
1.099950075,-1.081950068,9.717000008
1.062000036,-1.120950103,9.742050171
1.177050114,-1.04400003,9.762000084
1.062000036,-1.006049991,9.748950005
1.024049997,-1.04400003,9.733950615
1.099950075,-1.120950103,9.754950523
0.9469500184,-1.04400003,9.757050514
1.062000036,-0.9679500461,9.757950783
1.062000036,-1.081950068,9.759000778
1.099950075,-1.081950068,9.720000267
1.024049997,-1.006049991,9.744000435
0.9850500226,-1.04400003,9.74505043
1.062000036,-1.081950068,9.729000092
0.9469500184,-1.120950103,9.729000092
0.9469500184,-0.9679500461,9.729000092
0.8320500255,-1.120950103,9.730050087
0.9469500184,-1.081950068,9.751950264
0.8320500255,-1.04400003,9.756000519
0.8700000644,-0.9679500461,9.79695034
0.9090000391,-1.081950068,9.799050331
0.9090000391,-1.006049991,9.801000595
0.9090000391,-1.006049991,9.72495079
0.7939500213,-1.006049991,9.727050781
0.9090000391,-1.006049991,9.729000092
0.9469500184,-1.120950103,9.729000092
0.756000042,-1.04400003,9.768000603
0.7939500213,-1.120950103,9.748950005
0.8320500255,-1.081950068,9.751049995
0.9090000391,-1.006049991,9.769950867
0.8320500255,-1.006049991,9.769950867
0.9090000391,-1.081950068,9.772050858
0.8700000644,-1.006049991,9.733950615
0.7170000076,-1.006049991,9.736050606
0.7939500213,-0.9679500461,9.775050163
0.8320500255,-1.081950068,9.775950432
0.9090000391,-1.081950068,9.772950172
0.8700000644,-1.120950103,9.774000168
0.6790500283,-1.081950068,9.814950943
0.6790500283,-1.120950103,9.816000938
0.7939500213,-1.006049991,9.816000938
0.9090000391,-1.04400003,9.775050163
0.6790500283,-1.04400003,9.816000938
0.9090000391,-1.006049991,9.816000938
0.9469500184,-1.006049991,9.775950432
0.9090000391,-1.120950103,9.774000168
0.8320500255,-0.9679500461,9.754050255
0.9850500226,-1.04400003,9.751950264
0.9090000391,-1.081950068,9.81000042
0.7939500213,-1.120950103,9.772050858
0.8700000644,-1.120950103,9.75
0.9090000391,-1.081950068,9.748950005
0.9469500184,-1.081950068,9.748950005
0.9469500184,-1.120950103,9.74805069
0.9469500184,-1.120950103,9.747000694
0.9090000391,-1.120950103,9.805950165
0.9469500184,-1.120950103,9.805950165
0.9850500226,-1.120950103,9.80505085
0.9090000391,-1.081950068,9.782999992
1.024049997,-1.120950103,9.781949997
1.099950075,-1.159050107,9.778050423
0.9850500226,-1.120950103,9.775050163
0.9469500184,-1.081950068,9.73500061
0.9469500184,-1.120950103,9.733050346
1.062000036,-1.081950068,9.732000351
0.9850500226,-1.120950103,9.730950356
1.099950075,-1.120950103,9.727950096
1.138950109,-1.120950103,9.723000526
1.099950075,-1.081950068,9.759000778
1.138950109,-1.197000027,9.754950523
1.062000036,-1.159050107,9.715950012
1.215000033,-1.197000027,9.751950264
1.215000033,-1.081950068,9.711000443
1.215000033,-1.120950103,9.709050179
1.177050114,-1.236000061,9.687000275
1.291950107,-1.081950068,9.74505043
1.254000068,-1.197000027,9.736950874
1.215000033,-1.120950103,9.699000359
1.215000033,-1.197000027,9.739050865
1.291950107,-1.120950103,9.736950874
1.254000068,-1.120950103,9.739050865
1.099950075,-1.120950103,9.723000526
1.215000033,-1.197000027,9.68295002
1.215000033,-1.04400003,9.742050171
1.062000036,-1.197000027,9.685950279
1.099950075,-1.081950068,9.747000694
0.9850500226,-1.120950103,9.751049995
1.177050114,-1.04400003,9.714000702
1.099950075,-1.159050107,9.775050163
0.9469500184,-1.120950103,9.717000008
1.024049997,-1.159050107,9.756000519
0.9469500184,-1.081950068,9.697950363
0.9850500226,-1.081950068,9.757950783
0.9090000391,-1.081950068,9.721050262
0.9090000391,-1.081950068,9.760050774
0.9469500184,-1.081950068,9.760950089
0.8320500255,-1.081950068,9.705000877
0.9090000391,-1.081950068,9.706950188
0.9469500184,-1.120950103,9.709950447
0.8700000644,-1.081950068,9.712950706
0.9090000391,-1.006049991,9.715950012
0.8320500255,-1.081950068,9.756000519
0.8320500255,-1.081950068,9.798000336
0.756000042,-1.081950068,9.760050774
0.9090000391,-1.04400003,9.759000778
0.7170000076,-1.120950103,9.763050079
0.9090000391,-1.04400003,9.763950348
0.9850500226,-1.120950103,9.760950089
0.756000042,-1.006049991,9.802950859
0.6409500241,-1.120950103,9.730050087
0.9090000391,-1.081950068,9.765000343
0.756000042,-1.006049991,9.80505085
0.7170000076,-1.081950068,9.80700016
0.8320500255,-1.006049991,9.757050514
0.8320500255,-1.120950103,9.721050262
0.756000042,-1.081950068,9.780000687
0.7939500213,-1.120950103,9.763950348
0.7939500213,-1.006049991,9.727050781
0.7939500213,-0.9679500461,9.789000511
0.7939500213,-1.04400003,9.751049995
0.8700000644,-1.006049991,9.80700016
0.6409500241,-1.081950068,9.81000042
0.756000042,-1.081950068,9.811950684
0.9090000391,-1.081950068,9.771000862
0.8700000644,-1.04400003,9.769950867
0.7170000076,-1.006049991,9.775950432
0.9090000391,-1.006049991,9.775950432
0.7170000076,-1.006049991,9.816000938
0.756000042,-1.120950103,9.756000519
0.9090000391,-1.120950103,9.754050255
0.9090000391,-1.006049991,9.790950775
0.7939500213,-1.120950103,9.790050507
0.8700000644,-1.081950068,9.730050087
0.8320500255,-1.04400003,9.766950607
0.9090000391,-1.081950068,9.727950096
0.7939500213,-1.081950068,9.727050781
0.9090000391,-1.081950068,9.765000343
0.7939500213,-1.159050107,9.802950859
0.9850500226,-1.197000027,9.802050591
0.9090000391,-1.081950068,9.802050591
0.9090000391,-1.04400003,9.802050591
0.8700000644,-1.081950068,9.763950348
0.9850500226,-1.081950068,9.763050079
0.9090000391,-1.197000027,9.762000084
0.9469500184,-1.04400003,9.799050331
0.9090000391,-1.159050107,9.721050262
0.9469500184,-1.081950068,9.757050514
0.9469500184,-1.081950068,9.715950012
1.062000036,-1.120950103,9.714000702
0.9469500184,-1.04400003,9.774000168
1.177050114,-1.006049991,9.768000603
1.024049997,-1.081950068,9.730950356
0.9850500226,-1.197000027,9.706950188
0.9850500226,-1.197000027,9.744000435
1.177050114,-1.120950103,9.700050354
1.062000036,-1.120950103,9.73800087
1.062000036,-1.120950103,9.715950012
1.099950075,-1.006049991,9.715950012
1.062000036,-1.120950103,9.697950363
0.9469500184,-1.081950068,9.700050354
1.062000036,-1.081950068,9.700950623
1.062000036,-1.120950103,9.73995018
0.9469500184,-1.159050107,9.780000687
0.9090000391,-1.120950103,9.781949997
0.9469500184,-1.120950103,9.782999992
1.062000036,-1.006049991,9.784950256
0.8700000644,-1.081950068,9.787050247
0.8320500255,-1.081950068,9.787950516
0.7170000076,-1.120950103,9.75
0.8700000644,-1.04400003,9.790050507
0.8320500255,-1.081950068,9.790950775
0.8320500255,-1.081950068,9.792000771
